fid,id,Trial,Row,Column,MasonPlot#,,,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,
fid,id,Trial,Row,Column,Combocode,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,HA Mean,PLT COUNT
493,1013,2506,3,3,,303,,,55.13825727,796.2463029,-668.191859,6938967.757,0.175378383,0.017675099,0.353580079,0.037108896,,,0.691613501,0.213284266,0.874241347,59
494,1014,2506,3,4,,304,,,71.37514654,600.5171892,-2187.19337,4135906.433,0.285432413,0.01077521,0.50234792,0.017317083,,,0.916000981,0.076943183,0.8157228,60
495,1015,2506,3,5,,305,,,61.72619437,1108.77328,-1169.41952,9555657.047,0.186636415,0.019464493,0.380555747,0.039949807,,,0.716486693,0.203133512,0.919435685,74
496,1016,2506,4,1,,401,,,75.52493868,748.1222044,-1944.630935,4546490.657,0.278739875,0.01595665,0.486476948,0.026638991,,,0.887844099,0.099576955,0.712918747,50
497,1017,2506,4,2,,402,,,66.67642729,1074.217128,-1262.401161,7634696.545,0.219286904,0.022153291,0.4105166,0.043403783,,,0.766045041,0.179220036,0.677918527,34
498,1018,2506,4,3,,403,,,59.49453544,808.016943,-779.354343,7255158.324,0.203456793,0.023407868,0.384108108,0.045238788,,,0.750374751,0.187312484,0.703656447,35
499,1019,2506,4,4,,404,,,74.07734038,1391.748149,-1930.880852,10765751.99,0.155856144,0.015112343,0.37282961,0.035753187,,,0.729649419,0.197261144,0.93879634,98
500,1020,2506,4,5,,405,,,71.51454511,750.4875267,-1920.522931,6062133.914,0.228165599,0.011506936,0.440584538,0.021980331,,,0.848987159,0.128207963,0.960558452,112
501,1021,2506,5,1,,501,,,68.35499877,1052.452917,-1421.974579,6895833.371,0.219915578,0.019120203,0.417218624,0.039532982,,,0.774748494,0.174513265,0.709697412,35
502,1022,2506,5,2,,502,,,71.82864778,1111.052033,-1540.172448,8596447.518,0.193434172,0.015824421,0.396079523,0.035886372,,,0.747988984,0.188501464,0.864128454,61
503,1023,2506,5,3,,503,,,69.34648716,1148.255485,-1228.035215,8128715.347,0.191172237,0.015903051,0.387489211,0.037714226,,,0.728593231,0.197745135,0.576323704,27
504,1024,2506,5,4,,504,,,81.91182643,910.9914623,-2728.033482,6128799.893,0.248881262,0.009598782,0.483972084,0.017961476,,,0.904658072,0.086251845,0.950968777,87
505,1025,2506,5,5,,505,,,72.59896401,948.7916238,-1897.288217,8046672.798,0.214184078,0.014652479,0.428133293,0.029763277,,,0.809869138,0.153981117,0.943335703,92
506,1026,2506,6,1,,601,,,74.14859044,974.1741148,-1584.225476,7222290.148,0.233856961,0.018193806,0.4356842,0.036367769,,,0.820328262,0.147389804,0.832649862,53
507,1027,2506,6,2,,602,,,58.36630856,933.4485742,-526.9157662,8993752.332,0.18590585,0.020879652,0.357844878,0.044883158,,,0.688171457,0.214591503,0.841134442,57
508,1028,2506,6,3,,603,,,64.77758085,982.1491173,-1069.094318,7087231.649,0.222393872,0.019656549,0.41039617,0.040136496,,,0.749740961,0.187629452,0.572631502,29
509,1029,2506,6,4,,604,,,64.35518426,710.5729556,-1441.8189,6605049.447,0.249362405,0.018322874,0.447452546,0.031673031,,,0.833814871,0.138567632,0.890515073,72
510,1030,2506,6,5,,605,,,70.6528342,612.2521073,-2186.347411,5008406.817,0.280456069,0.012190605,0.49766399,0.018074774,,,0.919758977,0.073802401,0.883357638,104
511,2001,2506,7,1,,701,,,74.59997819,1265.253825,-1570.106207,10045326.54,0.189753424,0.015435461,0.390185595,0.03765331,,,0.743805032,0.190559106,0.782615828,46
512,2002,2506,7,2,,702,,,61.0374158,1007.221704,-571.1464563,10645015.68,0.192580929,0.019444017,0.365147737,0.045100013,,,0.691374185,0.213375921,0.697468424,40
513,2003,2506,7,3,,703,,,80.95340277,871.5467163,-2300.835615,5674115.804,0.237587062,0.010802652,0.461418012,0.02231735,,,0.869151489,0.113727178,0.877180511,57
514,2004,2506,7,4,,704,,,66.99803702,848.9250486,-1872.915341,6904991.043,0.173722257,0.013471374,0.393055792,0.026233153,,,0.773439843,0.175230652,0.970253176,117
515,2005,2506,7,5,,705,,,78.94190136,1016.288863,-2860.706524,8196043.651,0.207326674,0.014474231,0.456966607,0.026332011,,,0.862591674,0.118527278,0.896382029,76
516,2006,2506,8,1,,801,,,60.32789791,842.3860068,-1064.190767,6872467.473,0.187146253,0.01927704,0.371428429,0.038681922,,,0.742508112,0.191189816,0.862118616,82
517,2007,2506,8,2,,802,,,57.6343365,1052.333469,-629.5237042,9998605.333,0.169913812,0.025346305,0.343720005,0.053844758,,,0.663477265,0.223275184,0.645424717,32
518,2008,2506,8,3,,803,,,85.77813531,1466.646148,-2635.890856,10360950.47,0.159806053,0.015321372,0.398037559,0.036715763,,,0.798205667,0.16107338,0.865019046,64
519,2009,2506,8,4,,804,,,66.27248194,788.386814,-2036.948055,6115218.681,0.202451464,0.016090177,0.427006003,0.032064503,,,0.823988006,0.145031772,0.969194874,116
520,2010,2506,8,5,,805,,,77.84214401,868.4047551,-3013.567856,6861292.625,0.220986604,0.01388318,0.476232796,0.026438419,,,0.905068295,0.085919676,0.92131022,114
521,2011,2506,9,1,,901,,,67.0388286,984.3017044,-1347.685636,6350272.287,0.212927095,0.018111049,0.405321792,0.037292085,,,0.753094836,0.185943004,0.66327628,37
522,2012,2506,9,2,,902,,,70.01723386,538.2181258,-1801.13491,3559505.56,0.291591157,0.013383185,0.492152527,0.02138011,,,0.90360493,0.08710306,0.728961231,48
523,2013,2506,9,3,,903,,,62.38761824,794.7488879,-1049.901666,5780552.539,0.212668221,0.019322598,0.399323836,0.037464733,,,0.785840853,0.168295007,0.727779803,46
524,2014,2506,9,4,,904,,,61.31250682,1262.057652,-849.0149119,11193729.66,0.145712603,0.022668006,0.332825839,0.051190756,,,0.655667067,0.225767764,0.797710828,53
525,2015,2506,9,5,,905,,,61.84822208,792.447186,-1240.024733,7683822.674,0.24077584,0.022139101,0.431112062,0.040234805,,,0.823980148,0.145036863,0.914146662,96
526,2016,2506,10,1,,1001,,,67.95355303,1244.504725,-1096.896357,9010753.061,0.198235058,0.022229825,0.384921565,0.047794729,,,0.724670864,0.199523003,0.613357151,35
527,2017,2506,10,2,,1002,,,65.87641736,1123.054069,-1006.32373,8709049.265,0.213767165,0.02400248,0.397377259,0.049039899,,,0.733018971,0.195702159,0.531685713,29
528,2018,2506,10,3,,1003,,,80.34353268,734.6012032,-2225.924715,4666672.413,0.280260362,0.015975881,0.496909941,0.026734898,,,0.914805421,0.077936462,0.332737943,22
529,2019,2506,10,4,,1004,,,52.32839075,762.1672903,-475.3843165,6605062.749,0.16773221,0.016768323,0.337412097,0.035193248,,,0.663622983,0.223227519,0.986347065,141
530,2020,2506,10,5,,1005,,,71.95010905,1019.169539,-1620.347792,8727363.447,0.208400469,0.018974299,0.413191636,0.038870268,,,0.796074155,0.162340095,0.968211148,124
531,2021,2506,11,1,,1101,,,83.73156962,1105.360647,-2305.901999,7012516.256,0.27471382,0.021762515,0.491293931,0.038596689,,,0.881958271,0.104107879,0.68486384,34
532,2022,2506,11,2,,1102,,,61.58100041,1096.904472,-903.3188223,7435239.028,0.171897347,0.018709761,0.352058818,0.040035755,,,0.68188633,0.216917363,0.755855708,55
533,2023,2506,11,3,,1103,,,71.45304153,1237.480325,-1501.906808,8142017.195,0.201389887,0.021306852,0.401865444,0.043773129,,,0.758748501,0.183049213,0.65901717,37
534,2024,2506,11,4,,1104,,,72.58065923,1209.418063,-1984.112816,7705252.13,0.229842232,0.012868069,0.440530313,0.027826007,,,0.820687587,0.147159472,0.874658258,88
535,2025,2506,11,5,,1105,,,67.2139663,766.5456183,-1669.566401,6926185.361,0.28019596,0.022230207,0.481518032,0.037715945,,,0.888885859,0.098767789,0.845463991,61
536,2026,2506,12,1,,1201,,,70.79932381,1466.725298,-1360.783984,11012626.7,0.181632864,0.0250388,0.378607508,0.053898598,,,0.718726142,0.202158875,0.701862788,59
537,2027,2506,12,2,,1202,,,68.77733566,956.5776963,-1404.186902,7636537.897,0.230131552,0.022884022,0.425061397,0.043292938,,,0.805407173,0.156726459,0.773170509,47
538,2028,2506,12,3,,1203,,,72.31828344,863.6318327,-1785.528551,6911115.572,0.271266222,0.024304085,0.475817948,0.041958427,,,0.88644419,0.100660888,0.586611016,39
539,2029,2506,12,4,,1204,,,56.98070424,1133.926478,-391.5269705,10886041.91,0.174447106,0.030236753,0.348682988,0.059468254,,,0.665812711,0.222506145,0.71221317,51
540,2030,2506,12,5,,1205,,,72.2018046,1354.337287,-1700.792929,12984699.32,0.192215874,0.024987656,0.402294314,0.05069348,,,0.7807491,0.171179943,0.891041648,79
541,3001,2506,13,1,,1301,,,64.02571094,1101.630579,-1016.574098,7341987.7,0.206173661,0.024605042,0.38910589,0.047923819,,,0.717997655,0.202477022,0.596125105,30
542,3002,2506,13,2,,1302,,,57.88655634,712.054935,-833.02282,5617043.234,0.2462851,0.023886551,0.418856384,0.041532421,,,0.769186728,0.177538505,0.663331328,44
543,3003,2506,13,3,,1303,,,56.90318447,720.6125527,-571.9727849,6352053.703,0.232536242,0.023147138,0.402991927,0.041669041,,,0.766208626,0.179132967,0.723151794,32
544,3004,2506,13,4,,1304,,,51.35431439,750.6260158,-470.1055639,7868062.139,0.198874966,0.024138856,0.3709752,0.044771611,,,0.718364787,0.20231682,0.887677725,90
545,3005,2506,13,5,,1305,,,53.42855196,1137.788347,-267.952688,12998354.25,0.13866317,0.029077349,0.312819397,0.057914487,,,0.624604732,0.234473661,0.869443179,70
546,3006,2506,14,1,,1401,,,74.44466554,753.0771185,-2032.17586,4490805.529,0.260542966,0.014291069,0.471732172,0.026343244,,,0.868641989,0.114103084,0.823913242,48
547,3007,2506,14,2,,1402,,,73.89600087,634.2579463,-2066.152081,4126720.673,0.302466136,0.015759632,0.50990346,0.026208589,,,0.913420385,0.079083585,0.585914004,26
548,3008,2506,14,3,,1403,,,65.62995174,1015.127793,-1546.082117,6139341.215,0.198778896,0.016052508,0.400903772,0.034347733,,,0.751792579,0.186600497,0.840046659,43
549,3009,2506,14,4,,1404,,,57.94542926,869.0668649,-1521.46699,5330468.401,0.212853892,0.020372025,0.420402372,0.03734267,,,0.760199629,0.182296153,0.850800131,57
550,3010,2506,14,5,,1405,,,68.82370423,1013.529953,-2510.857065,7004168.918,0.220157248,0.020803175,0.45788754,0.037468988,,,0.836464269,0.136791796,0.866969216,76
551,3011,2506,15,1,,1501,,,58.19830971,990.3737594,-1014.470796,7420667.782,0.226539248,0.024763972,0.405771586,0.048360547,,,0.726363141,0.198759729,0.540720353,22
552,3012,2506,15,2,,1502,,,51.65462231,706.6729422,-670.9012487,6924118.983,0.220677293,0.024908506,0.390049051,0.045463815,,,0.727597491,0.198199382,0.60912438,30
553,3013,2506,15,3,,1503,,,43.67114734,850.9299462,26.05693657,8704616.012,0.126501088,0.024606365,0.283867004,0.050004378,,,0.567810012,0.245401802,0.728119418,49
554,3014,2506,15,4,,1504,,,40.15074692,769.5476058,-122.7760772,8627357.703,0.134954025,0.02457764,0.301015578,0.048912312,,,0.56506924,0.245765994,0.933213029,104
555,3015,2506,15,5,,1505,,,42.47238963,944.6423548,-345.3221621,10351607.77,0.165591022,0.026864897,0.336960276,0.053889337,,,0.609037114,0.238110908,0.779640937,60
556,3016,2506,16,1,,1601,,,60.7010388,1218.543198,-1590.219282,8731998.974,0.201612055,0.023537826,0.399632941,0.048265683,,,0.711181394,0.205402419,0.540247904,24
557,3017,2506,16,2,,1602,,,51.1398855,1010.37637,-938.4807796,9444817.284,0.156600185,0.020334933,0.338846871,0.043670548,,,0.633260632,0.232241604,0.856075243,68
558,3018,2506,16,3,,1603,,,36.94184177,774.1229087,11.24076526,8224127.338,0.133719839,0.026069482,0.292050091,0.051288721,,,0.534652386,0.248799212,0.602282048,29
559,3019,2506,16,4,,1604,,,43.56233812,1042.039075,-473.1579978,9566144.275,0.13137632,0.01942544,0.307575847,0.043192733,,,0.560238829,0.246371284,0.890711578,83
560,3020,2506,16,5,,1605,,,31.53308623,517.4193512,15.1127987,7120118.52,0.16501455,0.020791783,0.321347984,0.039338208,,,0.584977652,0.242778799,0.967630816,99
561,3021,2506,17,1,,1701,,,39.40241542,1094.446742,269.232709,9798387.876,0.042988409,0.016748571,0.198756668,0.040456907,,,0.381505412,0.235959033,0.942674347,118
562,3022,2506,17,2,,1702,,,44.71064108,1430.051629,-13.94912749,12871703.57,0.052692376,0.021656569,0.217344761,0.052714298,,,0.443223942,0.246776479,0.887507746,84
563,3023,2506,17,3,,1703,,,59.11654853,1077.738461,-1790.726968,7508628.359,0.226118885,0.019229064,0.430113064,0.040661885,,,0.757878953,0.183498446,0.620805308,37
564,3024,2506,17,4,,1704,,,46.46750804,828.6265815,-1044.64103,6590552.587,0.212966841,0.023538432,0.398122168,0.043942858,,,0.70659107,0.20732013,0.821240454,58
565,3025,2506,17,5,,1705,,,31.46676848,668.4237668,319.7755971,8307745.223,0.139845206,0.027187662,0.294331704,0.050215022,,,0.534295143,0.248823843,0.813532135,69
566,3026,2506,18,1,,1801,,,54.4596385,904.4251382,-1212.819973,6852759.037,0.209801869,0.019820593,0.395909564,0.040291458,,,0.717674,0.20261803,0.728281871,35
567,3027,2506,18,2,,1802,,,42.33250661,885.5420517,-198.8296476,9017142.178,0.140467446,0.023859094,0.302741769,0.050162655,,,0.564361833,0.245857555,0.747958737,49
568,3028,2506,18,3,,1803,,,55.09590162,838.6582421,-1314.265361,5552403.279,0.228526417,0.013086335,0.418565939,0.028594146,,,0.757478254,0.183704949,0.568866205,29
569,3029,2506,18,4,,1804,,,39.45156629,749.0727039,-204.9240386,7450559.062,0.186002217,0.022653054,0.349374918,0.043814225,,,0.627525287,0.233737301,0.755918858,41
570,3030,2506,18,5,,1805,,,37.80442724,558.5279145,-540.8555207,5743176.211,0.213589791,0.016626844,0.381110444,0.03134027,,,0.690665722,0.213646583,0.950493967,95
571,4001,2506,19,1,,1901,,,53.0919255,1030.051188,-1120.237968,8230762.868,0.178353136,0.023961433,0.366363699,0.049414919,,,0.670011726,0.221096013,0.644672086,27
572,4002,2506,19,2,,1902,,,39.51344057,690.5838979,-288.9195638,7260245.813,0.137002303,0.024738566,0.302040232,0.04806751,,,0.566412214,0.245589418,0.728719332,65
573,4003,2506,19,3,,1903,,,56.66097767,1210.465205,-1194.14164,8848435.215,0.187577868,0.023584087,0.377266449,0.050706463,,,0.67185583,0.220465574,0.595341377,28
574,4004,2506,19,4,,1904,,,39.36061283,619.7620581,-412.2887739,7521453.118,0.193406134,0.020827193,0.359239708,0.040845158,,,0.669810806,0.22116429,0.937478354,104
575,4005,2506,19,5,,1905,,,45.46047501,1022.091974,-402.9451749,10945070.37,0.193480803,0.026498846,0.362491101,0.054210105,,,0.646579227,0.22851453,0.690290006,38
576,4006,2506,20,1,,2001,,,54.89110342,1029.087795,-1074.30082,8439710.451,0.183498394,0.020469174,0.367952646,0.044252834,,,0.666085012,0.222415769,0.706146107,42
577,4007,2506,20,2,,2002,,,55.74993864,983.0681721,-1071.617965,7815715.618,0.181724921,0.017963258,0.367056691,0.039773379,,,0.67857435,0.218111201,0.641647681,36
578,4008,2506,20,3,,2003,,,54.0885472,793.8075407,-1238.729658,5360527.725,0.236333108,0.017130371,0.423439023,0.034468864,,,0.741419263,0.191716739,0.478154676,15
579,4009,2506,20,4,,2004,,,46.06434024,862.8846281,-308.045103,8107272.39,0.193154232,0.024169608,0.362319813,0.04672302,,,0.654307525,0.226189188,0.511282444,21
580,4010,2506,20,5,,2005,,,54.83855317,907.9061998,-1205.934522,8034694.043,0.232379851,0.019055774,0.423595625,0.037748718,,,0.746395181,0.189289415,0.771607188,53
581,4011,2506,21,1,,2101,,,63.32754295,1460.788461,-1261.857322,11573980.96,0.147276986,0.019545306,0.339629071,0.04826471,,,0.643823289,0.229314862,0.584004666,27
582,4012,2506,21,2,,2102,,,56.67419284,1056.96164,-695.3497111,9518763.964,0.16331611,0.019043609,0.339560397,0.043691269,,,0.651559773,0.227029635,0.887371951,70
583,4013,2506,21,3,,2103,,,53.53001799,969.8242666,-583.2939035,7788797.1,0.184527893,0.021549159,0.356922578,0.046303256,,,0.658814548,0.224777939,0.41773144,19
584,4014,2506,21,4,,2104,,,55.04853178,768.6160704,-1103.689686,6925206.366,0.241600427,0.020279988,0.428053944,0.037480926,,,0.775199716,0.174265116,0.840924417,78
585,4015,2506,21,5,,2105,,,41.20167403,733.3773711,131.3540489,9639386.978,0.170009284,0.026445243,0.328489342,0.050741953,,,0.622280386,0.235047507,0.889348595,73
586,4016,2506,22,1,,2201,,,62.87962811,721.0110027,-1493.481695,5194604.078,0.253657793,0.013619671,0.447179229,0.027330489,,,0.810649436,0.153496928,0.827087814,59
587,4017,2506,22,2,,2202,,,47.26836651,919.2275976,-66.88356654,9166071.711,0.143228836,0.02520064,0.302219679,0.053214988,,,0.581183529,0.243409235,0.709483969,39
588,4018,2506,22,3,,2203,,,56.03244452,963.5989801,-749.7502703,7068058.573,0.210603069,0.020977315,0.386773408,0.044194626,,,0.685206391,0.215698593,0.33138295,11
589,4019,2506,22,4,,2204,,,60.58826095,814.3526759,-1372.041024,6003938.493,0.241055707,0.01623638,0.435829064,0.031168342,,,0.798042583,0.161170619,0.935915429,107
590,4020,2506,22,5,,2205,,,57.52557391,811.308455,-1091.493816,7141648.865,0.232267373,0.019015268,0.42007247,0.036571302,,,0.757893015,0.183491193,0.837573814,77
591,4021,2506,23,1,,2301,,,55.92223191,709.7669173,-1110.764417,5652505.303,0.250663969,0.020967046,0.434036823,0.03838695,,,0.78048847,0.171326218,0.476507254,19
592,4022,2506,23,2,,2302,,,50.72613045,851.7706168,-845.969015,7152941.587,0.187786159,0.021680127,0.365431205,0.04313816,,,0.67799613,0.218317378,0.514217491,35
593,4023,2506,23,3,,2303,,,68.44547437,1503.991302,-1741.260316,8920094.929,0.189705043,0.018286277,0.396798668,0.042854764,,,0.709269357,0.206206336,0.427576779,19
594,4024,2506,23,4,,2304,,,62.02628064,1007.893369,-1724.635124,7701487.44,0.236257057,0.020349564,0.442334956,0.039732797,,,0.773615768,0.175134411,0.786875684,58
595,4025,2506,23,5,,2305,,,60.87280857,1079.482391,-1462.144648,9307267.896,0.196989836,0.018860953,0.399918964,0.040094294,,,0.721024075,0.201148358,0.848561066,69
596,4026,2506,24,1,,2401,,,48.98228062,912.0005584,-1310.297697,4348066.893,0.240387709,0.024271028,0.430962017,0.040974691,,,0.690510591,0.213705715,0.249585361,7
597,4027,2506,24,2,,2402,,,51.87211014,933.1013923,-1519.812611,4811211.397,0.225826381,0.019464426,0.423499591,0.035899258,,,0.704389313,0.208225009,0.142604575,4
598,4028,2506,24,3,,2403,,,55.18548299,1098.750076,-1468.878195,4820988.648,0.216746758,0.020560962,0.416742904,0.037935243,,,0.695486263,0.211785121,0.174732506,5
599,4029,2506,24,4,,2404,,,68.38850274,1056.998165,-2555.823115,5018935.813,0.285321514,0.016638513,0.515631469,0.027099028,,,0.878894431,0.10643901,0.778002588,66
600,4030,2506,24,5,,2405,,,64.98024146,841.7840644,-2426.792881,4277684.363,0.289427438,0.014065638,0.515636652,0.022615537,,,0.883329245,0.10305869,0.864542704,110
601,101,2506,1,1,,101,,,51.61556707,729.1912244,-1344.665208,3634004.239,0.294898284,0.020426502,0.485323107,0.032722573,,,0.812622683,0.152267058,0.739036926,44
602,102,2506,1,2,,102,,,51.83326971,956.4570685,-1149.78743,5753381.212,0.213852001,0.018886731,0.406208733,0.035035189,,,0.709537572,0.206094006,0.693053606,36
603,103,2506,1,3,,103,,,39.44736483,661.0926095,-337.7013387,5450253.994,0.208369744,0.026625236,0.37613994,0.044237788,,,0.644027592,0.229256053,0.649650069,28
604,104,2506,1,4,,104,,,44.5077179,669.8023567,-491.2157962,4364172.569,0.250334689,0.025489246,0.418843719,0.041322142,,,0.708383332,0.206576387,0.723107207,40
605,105,2506,2,1,,201,,,59.02826923,848.5024585,-1357.216367,6385457.642,0.225348064,0.018291145,0.425043425,0.035892769,,,0.766840226,0.178796294,0.715522584,35
606,106,2506,2,2,,202,,,60.06205882,801.2469459,-1698.571219,5877940.269,0.258666966,0.015742989,0.462350311,0.029678308,,,0.815077267,0.150726316,0.827166345,64
607,107,2506,2,3,,203,,,43.09307206,566.4098757,-602.4040719,5913606.299,0.206795837,0.018694298,0.380454485,0.035078181,,,0.712498637,0.204844329,0.908300525,82
608,108,2506,2,4,,204,,,55.47305144,965.5467302,-1102.095292,7233051.182,0.243767148,0.023067116,0.432299781,0.044248398,,,0.738147815,0.193285618,0.453122152,17
609,109,2506,3,1,,301,,,67.81460582,532.079766,-2113.249641,3777793.86,0.29097092,0.011071017,0.507072987,0.01858133,,,0.920155926,0.073468998,0.635838361,55
610,110,2506,3,2,,302,,,64.85911346,743.2207595,-2082.400409,6004390.749,0.281442076,0.012152904,0.494535045,0.023092107,,,0.883130691,0.103210874,0.903191703,81
611,111,2506,3,3,,303,,,79.464053,1217.142244,-3223.500422,12639018.09,0.198994203,0.012881623,0.44824537,0.0290526,,,0.830775103,0.140587831,0.909206905,81
612,112,2506,3,4,,304,,,56.45346999,777.3164715,-1400.669105,6750706.166,0.235138841,0.017454419,0.432298389,0.033803236,,,0.79340893,0.1639112,0.762558326,57
