fid,id,Mason ComboCode,Trial,Row,Column,DAS,MasonPlot#,612ExR_mean,612ExR_variance,612NDRE_mean,612NDRE_variance,612gNDVI_mean,612gNDVI_variance,612THRESH_mean,612THRESH_variance,612PLTCOUNT,6-12HA_mean
499,1019,25060404,2506,4,4,13,404,908.2098928,1630720.836,-0.022256655,0.000259339,0.066962716,0.002087481,0.078457702,0.072302091,54,0.958040938
500,1020,25060405,2506,4,5,13,405,1003.985692,1571388.976,-0.02369118,0.000282445,0.068451635,0.002440683,0.075347156,0.069669962,61,0.960537348
501,1021,25060501,2506,5,1,13,501,1064.044976,1288003.173,-0.04019276,0.000498085,0.057131095,0.002209148,0.063143765,0.05915663,72,0.951191062
502,1022,25060502,2506,5,2,13,502,1192.256975,1156412.912,-0.040346896,0.000491106,0.053833468,0.001778346,0.045808219,0.043709826,67,0.953318386
503,1023,25060503,2506,5,3,13,503,968.2393184,1350057.534,-0.035250427,0.000201083,0.060080808,0.002336003,0.07834114,0.072203806,64,0.964857278
504,1024,25060504,2506,5,4,13,504,980.6207508,1279652.818,-0.032847361,0.000356204,0.061259972,0.002465089,0.076684932,0.070804353,67,0.969269466
505,1025,25060505,2506,5,5,13,505,1027.792895,1417972.968,-0.033842868,0.00045761,0.060639415,0.002121604,0.070039443,0.06513392,60,0.938482009
506,1026,25060601,2506,6,1,13,601,917.2634117,1714881.204,-0.031993305,0.00058875,0.060321899,0.002582621,0.075779153,0.070036673,63,0.944605457
507,1027,25060602,2506,6,2,13,602,950.1636817,2244810.241,-0.031726426,0.000666857,0.063117943,0.002653504,0.077660594,0.071629427,61,0.968247603
508,1028,25060603,2506,6,3,13,603,972.7077844,1123271.148,-0.032275168,0.000275199,0.053174703,0.001862064,0.060090423,0.056479564,74,0.961849037
509,1029,25060604,2506,6,4,13,604,965.5387782,1429615.532,-0.029271171,0.000245628,0.062463506,0.002881968,0.084054795,0.076989586,59,0.937427092
510,1030,25060605,2506,6,5,13,605,1102.383984,1248076.402,-0.031754168,0.00029079,0.061788541,0.0026416,0.074055816,0.068571552,66,0.933456057
511,2001,25060701,2506,7,1,13,701,740.3078633,2115030.367,-0.029570799,0.000737162,0.06231849,0.002251817,0.079838953,0.073464694,66,0.95776676
512,2002,25060702,2506,7,2,13,702,733.535019,1757314.625,-0.030128463,0.000624553,0.05549819,0.002300243,0.07031143,0.065367733,75,0.977707703
513,2003,25060703,2506,7,3,13,703,715.7787192,1337380.058,-0.033033263,0.000289329,0.045104363,0.002777289,0.079056257,0.072806366,63,0.969014855
514,2004,25060704,2506,7,4,13,704,680.5314476,1268283.11,-0.045263733,0.000387683,0.014784114,0.002390523,0.058734857,0.055285074,72,0.978639255
515,2005,25060705,2506,7,5,13,705,708.3013017,1314801.896,-0.05059694,0.000567533,0.014120551,0.003124153,0.064974925,0.060753184,67,0.951314207
516,2006,25060801,2506,8,1,13,801,960.1111811,1795328.19,-0.030673797,0.000932386,0.066030651,0.002700046,0.078467903,0.072310691,61,0.909983962
517,2007,25060802,2506,8,2,13,802,1006.484502,1657293.603,-0.033008821,0.000776234,0.05451116,0.002100138,0.054488672,0.051519657,67,0.964458863
518,2008,25060803,2506,8,3,13,803,730.8416671,1850286.712,-0.033351412,0.000380237,0.04759537,0.002088187,0.075782898,0.070039851,63,0.934707716
519,2009,25060804,2506,8,4,13,804,585.7503959,1484243.734,-0.038590238,0.000258204,0.026878859,0.002692336,0.075997918,0.070222234,62,0.950552255
520,2010,25060805,2506,8,5,13,805,662.1206356,1579159.619,-0.041184816,0.000385617,0.02793791,0.002730829,0.070583402,0.065601385,65,0.931871617
521,2011,25060901,2506,9,1,13,901,1016.935721,1331749.56,-0.031115455,0.000529922,0.063187179,0.002343773,0.074359326,0.068830016,52,0.92784238
522,2012,25060902,2506,9,2,13,902,889.3137809,1735779.679,-0.030032857,0.000556795,0.064474388,0.002572446,0.093808219,0.085008237,50,0.943099803
523,2013,25060903,2506,9,3,13,903,1045.342957,1091130.396,-0.029740194,0.000284883,0.055403982,0.001389546,0.051914964,0.0492198,69,0.927260466
524,2014,25060904,2506,9,4,13,904,1181.613528,928836.0616,-0.030396913,0.000193095,0.049826926,0.001057506,0.027723749,0.026955142,65,0.937370129
525,2015,25060905,2506,9,5,13,905,1140.060857,1142124.937,-0.029941319,0.000216658,0.063562026,0.002601106,0.066951684,0.062469156,56,0.912916689
526,2016,25061001,2506,10,1,13,1001,793.7253411,1609572.409,-0.029925715,0.000289979,0.060146735,0.002257508,0.083146129,0.07623285,66,0.924232206
527,2017,25061002,2506,10,2,13,1002,975.0708366,1354271.955,-0.027950971,0.000278211,0.057285911,0.001888642,0.060249877,0.056619829,71,0.957712848
528,2018,25061003,2506,10,3,13,1003,909.6779527,1269518.992,-0.02476845,0.000203606,0.063312977,0.00262634,0.082221431,0.075461067,61,0.938500237
529,2019,25061004,2506,10,4,13,1004,1054.866475,1216862.568,-0.025402839,0.000237028,0.065059836,0.002566755,0.075925774,0.070161051,64,0.952028579
530,2020,25061005,2506,10,5,13,1005,1167.779736,1512276.511,-0.027212301,0.000286006,0.066084998,0.002217091,0.066540601,0.06211295,59,0.907846532
531,2021,25061101,2506,11,1,13,1101,879.8771544,1505282.05,-0.023448543,0.000408367,0.068170299,0.002875959,0.085602367,0.078274602,56,0.907926151
532,2022,25061102,2506,11,2,13,1102,784.58305,1591067.467,-0.023609736,0.00036643,0.060724039,0.002553145,0.080503248,0.074022475,60,0.940799067
533,2023,25061103,2506,11,3,13,1103,887.8995182,923215.1481,-0.026744107,0.000319429,0.052599092,0.001975478,0.05253643,0.049776354,62,0.909142274
534,2024,25061104,2506,11,4,13,1104,751.8674283,1708361.779,-0.029633695,0.000505823,0.06148523,0.00253075,0.083648316,0.076651275,57,0.955598491
535,2025,25061105,2506,11,5,13,1105,785.7226496,1527421.072,-0.032694047,0.000537769,0.06023856,0.003133942,0.085634451,0.078301192,56,0.909346067
536,2026,25061201,2506,12,1,13,1201,884.9485677,1569014.808,-0.029564892,0.00043009,0.064445933,0.002492897,0.073670074,0.068242794,59,0.919623818
537,2027,25061202,2506,12,2,13,1202,884.4505886,1535716.208,-0.028170514,0.000498504,0.064658279,0.003005873,0.078079641,0.07198321,58,0.954449346
538,2028,25061203,2506,12,3,13,1203,905.7965321,1058534.966,-0.0247092,0.000307036,0.065550238,0.002753378,0.071986194,0.066804182,62,0.920418505
539,2029,25061204,2506,12,4,13,1204,793.4916559,1291838.451,-0.024433885,0.000202277,0.064283435,0.002469925,0.079744686,0.073385471,65,0.949236266
540,2030,25061205,2506,12,5,13,1205,857.9701024,1574742.564,-0.027308423,0.000220547,0.062404328,0.002039238,0.068113321,0.063473897,68,0.920896747
541,3001,25061301,2506,13,1,13,1301,737.6869011,1523142.445,-0.037315085,0.000385961,0.044875513,0.002846168,0.062424674,0.058527834,69,0.957109005
542,3002,25061302,2506,13,2,13,1302,840.3855223,1894567.165,-0.032233872,0.000466344,0.059305621,0.003133361,0.082223683,0.075462949,70,0.979347806
543,3003,25061303,2506,13,3,13,1303,896.0736571,925209.3249,-0.028306371,0.0002969,0.056320695,0.003044344,0.072823913,0.067520591,57,0.941233299
544,3004,25061304,2506,13,4,13,1304,888.0643644,1411931.929,-0.024136592,0.000246258,0.049114866,0.001986679,0.053682452,0.050800646,74,0.979458671
545,3005,25061305,2506,13,5,13,1305,948.5724943,1291432.31,-0.027217346,0.000234331,0.041650902,0.001629722,0.034998357,0.033773472,60,0.954248843
546,3006,25061401,2506,14,1,13,1401,630.834028,1361359.58,-0.042023639,0.00038198,0.041239289,0.002923631,0.070976579,0.065938904,61,0.968284058
547,3007,25061402,2506,14,2,13,1402,766.5820033,1842362.331,-0.040543669,0.000410083,0.053178214,0.003751061,0.083984107,0.076930777,60,0.963930303
548,3008,25061403,2506,14,3,13,1403,630.6125054,1472778.36,-0.04432545,0.000291083,0.027611915,0.002683644,0.067516098,0.062957675,66,0.948652984
549,3009,25061404,2506,14,4,13,1404,426.042369,1209348.717,-0.050084465,0.000400811,-0.001131836,0.003109166,0.065882869,0.061542316,71,0.977397835
550,3010,25061405,2506,14,5,13,1405,367.3619649,1418178.729,-0.053593829,0.000488694,-0.010584507,0.002772793,0.058605951,0.055171294,69,0.973625212
551,3011,25061501,2506,15,1,13,1501,851.524541,2213986.372,-0.033414803,0.000550529,0.059603521,0.00372383,0.07829708,0.072166647,58,0.951483561
552,3012,25061502,2506,15,2,13,1502,929.7394473,2199702.174,-0.033726775,0.000548095,0.063983841,0.003774135,0.078724628,0.072527061,62,0.959247649
553,3013,25061503,2506,15,3,13,1503,709.6122361,1789693.675,-0.032159127,0.000339329,0.052854922,0.002709047,0.075614833,0.06989723,60,0.948526329
554,3014,25061504,2506,15,4,13,1504,620.8070077,735819.0466,-0.031139025,0.000204885,0.033696587,0.001817417,0.041667808,0.039931602,63,0.956456757
555,3015,25061505,2506,15,5,13,1505,426.4261264,1614343.755,-0.029080278,0.000325456,0.045693335,0.003157213,0.085059739,0.07782458,60,0.95982867
556,3016,25061601,2506,16,1,13,1601,863.3181766,2115885.528,-0.030438874,0.000593728,0.064083506,0.003698669,0.084282897,0.07717929,56,0.951281304
557,3017,25061602,2506,16,2,13,1602,941.1867969,2622216.472,-0.028928198,0.000559067,0.068810536,0.003429669,0.08639439,0.078930399,59,0.961943645
558,3018,25061603,2506,16,3,13,1603,910.1962019,1499195.979,-0.02504249,0.000325005,0.061769897,0.002407627,0.069158264,0.064375398,54,0.945066161
559,3019,25061604,2506,16,4,13,1604,794.2381765,1528291.029,-0.023326236,0.000552458,0.059657971,0.002332312,0.07571773,0.069984555,65,0.972037915
560,3020,25061605,2506,16,5,13,1605,860.42435,1460359.891,-0.022900773,0.000777388,0.065597722,0.002887347,0.082162133,0.075411517,65,0.977908609
561,3021,25061701,2506,17,1,13,1701,911.156322,2242166.546,-0.031214413,0.000614588,0.063481188,0.003097258,0.081324641,0.074710944,67,0.975486622
562,3022,25061702,2506,17,2,13,1702,798.0168684,2622949.362,-0.032252047,0.000511425,0.059284558,0.002527503,0.084178221,0.077092248,63,0.96923133
563,3023,25061703,2506,17,3,13,1703,782.0970554,1829233.557,-0.025591873,0.000280414,0.066590316,0.003406063,0.098627811,0.088900366,51,0.934786571
564,3024,25061704,2506,17,4,13,1704,697.0311871,1491496.39,-0.025753064,0.000260817,0.057680722,0.003107068,0.093023893,0.084370448,52,0.94317167
565,3025,25061705,2506,17,5,13,1705,855.8932125,1524737.973,-0.026562641,0.00039029,0.058770912,0.002463875,0.07083379,0.065816364,62,0.957841207
566,3026,25061801,2506,18,1,13,1801,890.0656567,1516677.559,-0.032158475,0.00030735,0.066769724,0.002916464,0.089960279,0.081867428,53,0.934057522
567,3027,25061802,2506,18,2,13,1802,1029.846696,1403784.005,-0.032311061,0.000281517,0.063414412,0.002033236,0.06691684,0.062438977,73,0.984142318
568,3028,25061803,2506,18,3,13,1803,918.2009969,1501916.086,-0.03001738,0.000234169,0.06070555,0.002366429,0.079185954,0.072915539,66,0.966755368
569,3029,25061804,2506,18,4,13,1804,934.6387092,1776163.599,-0.029002375,0.000350787,0.060472753,0.002604675,0.088607595,0.080756289,57,0.968923722
570,3030,25061805,2506,18,5,13,1805,1058.82532,1562470.781,-0.028808912,0.000509644,0.066707002,0.003254621,0.08889376,0.08099166,66,0.969799147
571,4001,25061901,2506,19,1,13,1901,998.291804,1541903.388,-0.030784419,0.000247366,0.067966015,0.002961651,0.089629102,0.081595726,60,0.969434623
572,4002,25061902,2506,19,2,13,1902,949.9522727,1633379.026,-0.03089498,0.000222855,0.062646928,0.002298492,0.08133421,0.074718956,61,0.966299712
573,4003,25061903,2506,19,3,13,1903,909.9828465,1651507.776,-0.029413248,0.000181773,0.064537635,0.002634054,0.087878373,0.080155764,67,0.955286998
574,4004,25061904,2506,19,4,13,1904,950.6404736,1900632.152,-0.027989481,0.000223856,0.067902933,0.002717897,0.090993755,0.082713891,65,0.966608949
575,4005,25061905,2506,19,5,13,1905,987.1422795,2139633.61,-0.030461777,0.000252806,0.066529393,0.002475953,0.085884866,0.078508656,65,0.972677894
576,4006,25062001,2506,20,1,13,2001,1186.089708,1000446.163,-0.032847987,0.000331681,0.058820381,0.001697718,0.047416747,0.045168399,58,0.9245001
577,4007,25062002,2506,20,2,13,2002,982.3296899,1593558.27,-0.029306883,0.000371891,0.065428951,0.002169923,0.075238461,0.069577635,62,0.960683885
578,4008,25062003,2506,20,3,13,2003,982.5307314,1342912.467,-0.028152054,0.000296275,0.065517501,0.002035796,0.072826444,0.067522753,72,0.974830044
579,4009,25062004,2506,20,4,13,2004,972.1537288,1529410.193,-0.029304009,0.00030924,0.066659736,0.002249679,0.081264727,0.074660771,63,0.966627784
580,4010,25062005,2506,20,5,13,2005,1007.795016,1712110.491,-0.029604789,0.000362991,0.072868938,0.002682038,0.090680032,0.082457164,53,0.959775457
581,4011,25062101,2506,21,1,13,2101,816.8567711,2089073.53,-0.034850056,0.000499536,0.059780032,0.002237012,0.078707381,0.072512529,71,0.975428811
582,4012,25062102,2506,21,2,13,2102,854.7739262,1969288.626,-0.032847055,0.00044733,0.059945367,0.002471506,0.076385846,0.070551048,63,0.96268956
583,4013,25062103,2506,21,3,13,2103,766.8687813,1600783.208,-0.029808236,0.000217739,0.060430542,0.002219686,0.084812623,0.077619442,59,0.964386608
584,4014,25062104,2506,21,4,13,2104,881.6780488,1173512.521,-0.028585549,0.000421798,0.061540342,0.002563767,0.072777093,0.067480588,65,0.971765521
585,4015,25062105,2506,21,5,13,2105,1031.231226,1116357.178,-0.031967547,0.000455622,0.055062707,0.001547724,0.046107063,0.043981201,72,0.971691579
586,4016,25062201,2506,22,1,13,2201,788.4038245,1970433.552,-0.030013969,0.000390318,0.066059659,0.002731531,0.088383562,0.080571908,64,0.968485136
587,4017,25062202,2506,22,2,13,2202,799.7705774,1911617.432,-0.032376019,0.000333255,0.055739816,0.001816866,0.065377028,0.061102872,65,0.970054314
588,4018,25062203,2506,22,3,13,2203,821.9227891,1194447.352,-0.030449379,0.000207091,0.05669076,0.001531997,0.057672277,0.054346185,72,0.977691102
589,4019,25062204,2506,22,4,13,2204,765.9125462,1374457.855,-0.030481828,0.000242592,0.060373051,0.002385056,0.072334712,0.067102402,59,0.968666837
590,4020,25062205,2506,22,5,13,2205,756.7764587,1752027.86,-0.032336089,0.000281072,0.062843425,0.002517453,0.079182421,0.072912565,59,0.967154549
591,4021,25062301,2506,23,1,13,2301,536.8896834,1461600.566,-0.032475465,0.000392279,0.046611052,0.002840525,0.070749418,0.065743938,60,0.972132612
592,4022,25062302,2506,23,2,13,2302,473.6654501,1705356.255,-0.03122025,0.000387972,0.047901398,0.002604825,0.074826018,0.069227085,67,0.968921456
593,4023,25062303,2506,23,3,13,2303,462.0273597,1804958.408,-0.032152542,0.000250564,0.046861822,0.001637465,0.073454067,0.068058567,65,0.970289089
594,4024,25062304,2506,23,4,13,2304,726.6904194,1215750.987,-0.031276558,0.000332116,0.057947819,0.002478467,0.073340456,0.067961634,68,0.979258557
595,4025,25062305,2506,23,5,13,2305,769.3110927,1673845.628,-0.031760162,0.000439586,0.063240303,0.002380362,0.078107449,0.072006676,54,0.955726888
596,4026,25062401,2506,24,1,13,2401,316.6349271,1104266.686,-0.04278569,0.000469433,0.022953728,0.001893471,0.052908314,0.050109024,68,0.960737851
597,4027,25062402,2506,24,2,13,2402,131.5718145,1458350.677,-0.046099543,0.000405639,0.017805984,0.002463578,0.074381524,0.068848913,63,0.960355073
598,4028,25062403,2506,24,3,13,2403,512.6019021,659554.492,-0.044557438,0.000192309,0.016753327,0.000994752,0.02521446,0.024578691,70,0.937266481
599,4029,25062404,2506,24,4,13,2404,376.5858022,1595608.775,-0.04184034,0.000254743,0.033063507,0.002163501,0.069510658,0.064678927,60,0.938829448
600,4030,25062405,2506,24,5,13,2405,371.9425494,1231712.691,-0.041451104,0.000288092,0.036461917,0.002617565,0.075711076,0.069978909,66,0.954980406
601,101,25060101,2506,1,1,13,101,749.3723359,806149.2724,-0.038881177,0.000223995,0.032801084,0.001690505,0.048691602,0.04632073,67,0.95383045
602,102,25060102,2506,1,2,13,102,456.9731159,1275403.417,-0.032649948,0.000225342,0.039639097,0.001879395,0.068539326,0.063841687,75,0.976452148
603,103,25060103,2506,1,3,13,103,642.436619,791245.8793,-0.032936968,0.00022435,0.032666154,0.001528647,0.044014133,0.042076889,76,0.978145563
604,104,25060104,2506,1,4,13,104,752.9218472,733598.8917,-0.035325296,0.000256632,0.032065161,0.001543793,0.048314607,0.045980306,74,0.972714348
605,105,25060201,2506,2,1,13,201,864.4195405,803238.4562,-0.03039963,0.00024211,0.049285388,0.001362611,0.042945626,0.041101299,68,0.965989246
606,106,25060202,2506,2,2,13,202,1036.867403,672620.5608,-0.029490249,0.000400356,0.054661451,0.001792303,0.036228111,0.034915635,76,0.96188966
607,107,25060203,2506,2,3,13,203,1024.932521,746921.6836,-0.02881259,0.000315922,0.057346124,0.002296136,0.052082192,0.049369637,76,0.979075532
608,108,25060204,2506,2,4,13,204,1043.275143,498604.266,-0.030899908,0.00014101,0.04802575,0.001311931,0.030245747,0.029330941,69,0.959900846
609,109,25060301,2506,3,1,13,301,888.1056562,905124.8246,-0.027083735,0.000222984,0.060711991,0.002507397,0.069133638,0.064354178,67,0.96983505
610,110,25060302,2506,3,2,13,302,1038.219564,1077847.913,-0.028147397,0.000262927,0.066287799,0.002165402,0.060976278,0.057258171,73,0.969051308
611,111,25060303,2506,3,3,13,303,1070.888793,1128768.69,-0.031752552,0.000206359,0.058137507,0.001466619,0.05101929,0.048416322,63,0.970873432
612,112,25060304,2506,3,4,13,304,1066.930381,874436.4526,-0.029796246,0.000244467,0.059306304,0.00194514,0.054339188,0.051386441,68,0.956001094
613,113,25060401,2506,4,1,13,401,1232.875631,559694.75,-0.031702886,0.000212156,0.055664384,0.001412484,0.032753186,0.031680415,74,0.955796573
614,114,25060402,2506,4,2,13,402,1102.167483,1103766.061,-0.034011972,0.000224486,0.062807123,0.002540513,0.075179521,0.069527561,59,0.943534129
615,115,25060403,2506,4,3,13,403,1290.711421,792832.7494,-0.034829971,0.000202055,0.059361498,0.001900985,0.04865013,0.046283295,76,0.974866495
616,116,25060404,2506,4,4,13,404,1204.482554,873283.6153,-0.029232955,0.000232461,0.066105737,0.002182527,0.06415208,0.060036591,66,0.932483914
617,117,25060501,2506,5,1,13,501,1167.436718,985728.2118,-0.033700195,0.000294509,0.058477618,0.001402798,0.045021099,0.0429942,71,0.952518956
618,118,25060502,2506,5,2,13,502,1139.601392,1061205.309,-0.029742725,0.000203272,0.063047619,0.002155912,0.056097561,0.052950625,66,0.925163125
619,119,25060503,2506,5,3,13,503,973.2387225,1630158.996,-0.028160812,0.000192922,0.064814362,0.002382624,0.079619841,0.073280522,68,0.971910829
620,120,25060504,2506,5,4,13,504,1053.318322,722943.6146,-0.028261506,0.000166702,0.055898763,0.001193947,0.042238475,0.040454386,78,0.96260047
621,121,25060601,2506,6,1,13,601,1147.604053,553926.6606,-0.038106082,0.000238207,0.042439483,0.000940972,0.022347593,0.021848178,54,0.890002734
622,122,25060602,2506,6,2,13,602,1070.72296,948664.4232,-0.035180232,0.000572204,0.051600902,0.001428524,0.033965158,0.032811526,72,0.945279889
623,123,25060603,2506,6,3,13,603,1019.90482,1114159.168,-0.032113417,0.000517215,0.05962038,0.001912239,0.050853495,0.048267417,74,0.967043984
624,124,25060604,2506,6,4,13,604,901.8711519,673718.9637,-0.030468112,0.000290956,0.058711021,0.002161129,0.057307218,0.054023101,65,0.928146987
625,125,25060701,2506,7,1,13,701,919.3626552,510141.7082,-0.04920308,0.000287122,0.021336216,0.001597355,0.0326724,0.031604914,86,0.959846165
