SiteYear,Trial,Trial_Full,Combocode,Yield,Yield_HAadj,HA,PeakStand
2025SVREC,2512,2025SVREC_2512,,2996.704436,3357.8881121805616,0.892437251,0.850890127
2025SVREC,2512,2025SVREC_2512,,1623.835054,2054.1593934784964,0.790510736,0.452670723
2025SVREC,2512,2025SVREC_2512,,2813.06088,2998.550634536504,0.938140196,0.702351367
2025SVREC,2512,2025SVREC_2512,,3501.200499,3704.1392893709444,0.94521297,0.837396598
2025SVREC,2512,2025SVREC_2512,,2678.250144,2812.608632769116,0.952229938,0.736242729
2025SVREC,2512,2025SVREC_2512,,2151.3768,2351.526801476355,0.914885086,0.592292808
2025SVREC,2512,2025SVREC_2512,,1669.077156,1775.6257016515672,0.939993803,0.774653649
2025SVREC,2512,2025SVREC_2512,,3074.200211,3236.9287334087944,0.949727493,0.75105151
2025SVREC,2512,2025SVREC_2512,,2240.075955,2469.313754082384,0.907165382,0.767664082
2025SVREC,2512,2025SVREC_2512,,1934.842904,2041.2572169615948,0.947868249,0.670274544
2025SVREC,2512,2025SVREC_2512,,2944.788938,3162.2532893560556,0.931231204,0.8127167
2025SVREC,2512,2025SVREC_2512,,2139.394445,2284.5080064311596,0.936479294,0.797852042
2025SVREC,2512,2025SVREC_2512,,2209.168283,2341.1576499199687,0.943622179,0.85372246
2025SVREC,2512,2025SVREC_2512,,2861.898742,3021.446910845518,0.94719478,0.873876581
2025SVREC,2512,2025SVREC_2512,,1992.238069,2076.646917411233,0.959353298,0.744142865
2025SVREC,2512,2025SVREC_2512,,3446.033176,3596.4763308199153,0.958169291,0.858761845
2025SVREC,2512,2025SVREC_2512,,3524.013347,3735.6298126740116,0.943351864,0.896250376
2025SVREC,2512,2025SVREC_2512,,2514.234492,2686.969654657159,0.935713765,0.663826999
2025SVREC,2512,2025SVREC_2512,,2132.6733,2318.029463470033,0.920037184,0.708113718
2025SVREC,2512,2025SVREC_2512,,2562.936288,2706.3273427036765,0.947016367,0.808156687
2025SVREC,2512,2025SVREC_2512,,2556.080205,2673.0607169481705,0.956237241,0.65962967
2025SVREC,2512,2025SVREC_2512,,1336.974457,1634.6029188724237,0.817920023,0.535327052
2025SVREC,2512,2025SVREC_2512,,1861.10121,1980.6353816492199,0.939648573,0.780872795
2025SVREC,2512,2025SVREC_2512,,3046.986533,3159.56914763299,0.964367732,0.729854455
2025SVREC,2512,2025SVREC_2512,,2210.07778,2373.043984254658,0.931326092,0.663517462
2025SVREC,2512,2025SVREC_2512,,3126.543019,3251.834697803224,0.961470465,0.773399956
2025SVREC,2512,2025SVREC_2512,,3344.770549,3515.866751900066,0.951335982,0.894314272
2025SVREC,2512,2025SVREC_2512,,2737.811408,2871.475511989906,0.953451073,0.845005051
2025SVREC,2512,2025SVREC_2512,,2284.978875,2524.6166039795066,0.905079556,0.853124317
2025SVREC,2512,2025SVREC_2512,,2479.432687,2552.431072175087,0.971400448,0.604626393
2025SVREC,2512,2025SVREC_2512,,2392.455109,2492.347047760935,0.959920534,0.563331058
2025SVREC,2512,2025SVREC_2512,,2922.590023,3148.0446715375892,0.92838264,0.616714461
2025SVREC,2512,2025SVREC_2512,,2538.309079,2639.8818598072266,0.96152374,0.578149746
2025SVREC,2512,2025SVREC_2512,,1824.204436,1907.2950685726166,0.956435355,0.480452113
2025SVREC,2512,2025SVREC_2512,,2376.891876,2490.2349939672335,0.954484971,0.439788146
2025SVREC,2512,2025SVREC_2512,,1124.968624,1188.0467270267984,0.946906042,0.250929159
2025SVREC,2512,2025SVREC_2512,,2137.027511,2253.9526931374094,0.948124385,0.595117155
2025SVREC,2512,2025SVREC_2512,,3073.247311,3173.7316507922305,0.968338741,0.605383859
2025SVREC,2512,2025SVREC_2512,,2745.737253,2917.156414694503,0.941237583,0.759169739
2025SVREC,2512,2025SVREC_2512,,2696.617486,2864.640472057394,0.941345873,0.748757442
2025SVREC,2512,2025SVREC_2512,,2413.287666,2553.961535089619,0.944919347,0.74647772
2025SVREC,2512,2025SVREC_2512,,1910.834646,2033.5882407569911,0.939636947,0.595637217
2025SVREC,2512,2025SVREC_2512,,2034.499016,2125.0520195386016,0.957387865,0.602735612
2025SVREC,2512,2025SVREC_2512,,3148.560928,3327.9934135903604,0.946083882,0.693843003
2025SVREC,2512,2025SVREC_2512,,2069.816785,2161.9864056780207,0.957368085,0.671263175
2025SVREC,2512,2025SVREC_2512,,2434.709286,2545.561384734485,0.956452789,0.764807078
2025SVREC,2512,2025SVREC_2512,,2032.001152,2131.5324970957754,0.953305265,0.780650975
2025SVREC,2512,2025SVREC_2512,,2281.012579,2575.998625759179,0.885486722,0.697900456
2025SVREC,2512,2025SVREC_2512,,1650.238813,1709.2816256957085,0.965457528,0.734150603
2025SVREC,2512,2025SVREC_2512,,2435.762987,2578.092328285053,0.944792768,0.835303754
2025SVREC,2512,2025SVREC_2512,,1732.79878,1835.4444916097943,0.944075829,0.854049478
2025SVREC,2512,2025SVREC_2512,,2675.029528,2803.9669331567607,0.954016075,0.7446332
2025SVREC,2512,2025SVREC_2512,,2447.037402,2550.1282889280574,0.959574235,0.75851241
2025SVREC,2512,2025SVREC_2512,,2817.71207,3025.4531235512572,0.931335557,0.732568619
2025SVREC,2512,2025SVREC_2512,,2406.284329,2555.48346070945,0.941616084,0.790998716
2025SVREC,2512,2025SVREC_2512,,2201.524102,2408.0829561549936,0.9142227,0.860216815
2025SVREC,2512,2025SVREC_2512,,2914.114053,3106.806615641188,0.937977291,0.807933821
2025SVREC,2512,2025SVREC_2512,,2174.431727,2352.3791484550034,0.924354277,0.886740407
2025SVREC,2513,2025SVREC_2513,,1871.132375,1980.2456698678748,0.944899112,0.79761775
2025SVREC,2513,2025SVREC_2513,,2233.685808,2375.9408595981445,0.940126855,0.949341854
2025SVREC,2513,2025SVREC_2513,,2397.254564,2554.8798377368926,0.938304232,0.945316552
2025SVREC,2513,2025SVREC_2513,,2164.955992,2319.828247783374,0.933239775,0.930555176
2025SVREC,2513,2025SVREC_2513,,2926.68696,3107.120115896107,0.941929134,0.895405376
2025SVREC,2513,2025SVREC_2513,,1146.627137,2183.5986988543054,0.525108912,0.550525397
2025SVREC,2513,2025SVREC_2513,,1846.318706,1933.6512587697614,0.954835417,0.736990116
2025SVREC,2513,2025SVREC_2513,,1527.970809,1610.0260558086384,0.949034833,0.801592279
2025SVREC,2513,2025SVREC_2513,,1847.350682,2818.6265011381497,0.655408115,0.55367852
2025SVREC,2513,2025SVREC_2513,,1924.213151,2021.024273960473,0.952097991,0.835954321
2025SVREC,2513,2025SVREC_2513,,1778.803246,1922.504927525798,0.925252893,0.835485897
2025SVREC,2513,2025SVREC_2513,,768.0188976,1020.71984870848,0.752428689,0.545533929
2025SVREC,2513,2025SVREC_2513,,2079.395045,2298.3095997614387,0.904749754,0.88921044
2025SVREC,2513,2025SVREC_2513,,3367.372383,3567.0441536878143,0.944023185,0.844229614
2025SVREC,2513,2025SVREC_2513,,2807.637939,3103.500333090644,0.904668161,0.822592977
2025SVREC,2513,2025SVREC_2513,,2536.472921,2689.420150849082,0.943130035,0.836250444
2025SVREC,2513,2025SVREC_2513,,2937.539394,3131.5526162805395,0.938045677,0.868914676
2025SVREC,2513,2025SVREC_2513,,2906.051949,3197.922089657577,0.908731316,0.859300738
2025SVREC,2513,2025SVREC_2513,,3571.000192,3794.9053493005244,0.940998487,0.763600612
2025SVREC,2513,2025SVREC_2513,,3554.448627,3717.3233114535637,0.956184956,0.807966365
2025SVREC,2513,2025SVREC_2513,,2880.752161,3099.567065020012,0.929404688,0.772912173
2025SVREC,2513,2025SVREC_2513,,2268.464015,2418.9836468694402,0.937775672,0.792830426
2025SVREC,2513,2025SVREC_2513,,2028.805694,2276.9386821763464,0.891023421,0.736541666
2025SVREC,2513,2025SVREC_2513,,2478.213415,2677.954390073774,0.925412854,0.852843997
2025SVREC,2513,2025SVREC_2513,,2495.35289,2615.686682174066,0.953995334,0.823054692
2025SVREC,2513,2025SVREC_2513,,2474.20446,2575.9406888299727,0.960505213,0.804379881
2025SVREC,2513,2025SVREC_2513,,3623.499424,3821.612201811173,0.948159895,0.791258293
2025SVREC,2513,2025SVREC_2513,,2088.846841,2258.0815467345697,0.925053767,0.811832061
2025SVREC,2513,2025SVREC_2513,,1954.65688,2690.166030533949,0.726593399,0.572076255
2025SVREC,2513,2025SVREC_2513,,2391.45314,2723.5649340299274,0.878059895,0.816135904
2025SVREC,2513,2025SVREC_2513,,2059.964471,2144.6350041036108,0.96051984,0.866246212
2025SVREC,2513,2025SVREC_2513,,2715.854667,2960.0873670543924,0.917491388,0.869220896
2025SVREC,2513,2025SVREC_2513,,2830.04782,3009.366828816551,0.940413044,0.842974981
2025SVREC,2513,2025SVREC_2513,,2034.11535,2175.896640167738,0.934840062,0.803840166
2025SVREC,2513,2025SVREC_2513,,1500.848137,1651.3152129981308,0.908880464,0.728000218
2025SVREC,2513,2025SVREC_2513,,2887.32922,3150.8682878698637,0.916359859,0.817109467
2025SVREC,2513,2025SVREC_2513,,2264.18043,2390.3603659023656,0.947213007,0.859795222
2025SVREC,2513,2025SVREC_2513,,2086.612133,2228.804506955324,0.936202402,0.60698809
2025SVREC,2513,2025SVREC_2513,,3838.020693,4025.801414106415,0.953355692,0.758006826
2025SVREC,2513,2025SVREC_2513,,2060.499808,2167.531063513317,0.950620659,0.786322919
2025SVREC,2513,2025SVREC_2513,,2076.881458,2170.1182174433607,0.957036092,0.803216574
2025SVREC,2513,2025SVREC_2513,,3209.91473,3380.60571106391,0.949508758,0.808916327
2025SVREC,2513,2025SVREC_2513,,1111.01522,1170.628381651192,0.94907593,0.654678027
2025SVREC,2513,2025SVREC_2513,,965.1261091,1813.4375153029898,0.532208086,0.24717383
2025SVREC,2513,2025SVREC_2513,,2187.934079,2308.934164078403,0.947594831,0.619400131
2025SVREC,2513,2025SVREC_2513,,2029.174117,2255.752550304635,0.89955528,0.610571148
2025SVREC,2513,2025SVREC_2513,,1200.061417,1620.6205012931996,0.740495024,0.334962858
2025SVREC,2513,2025SVREC_2513,,2468.79662,2580.495170106667,0.956714296,0.624143298
2025SVREC,2513,2025SVREC_2513,,1384.742798,1461.6270728894249,0.947398159,0.461630892
2025SVREC,2513,2025SVREC_2513,,2018.019493,2120.2828197550825,0.951769016,0.509653459
2025SVREC,2513,2025SVREC_2513,,1949.164586,2070.8882957634187,0.941221499,0.607117496
2025SVREC,2513,2025SVREC_2513,,2225.496927,2332.6007196108835,0.954083958,0.51633255
2025SVREC,2513,2025SVREC_2513,,2996.66497,3158.8024757715557,0.948671211,0.603932277
2025SVREC,2513,2025SVREC_2513,,1380.810039,2376.216304186035,0.581096105,0.30117949
2025SVREC,2513,2025SVREC_2513,,2043.95242,2156.948348003875,0.947613058,0.708753243
2025SVREC,2513,2025SVREC_2513,,2354.856347,2495.839284912987,0.943512814,0.540803233
2025SVREC,2513,2025SVREC_2513,,2241.539274,2375.7865220650224,0.943493556,0.707577579
2025SVREC,2513,2025SVREC_2513,,1792.477674,1872.081929968078,0.95747822,0.725800726
2025SVREC,2513,2025SVREC_2513,,1888.568562,2018.5520570063895,0.935605577,0.743392311
2025SVREC,2513,2025SVREC_2513,,2528.789394,2784.2108756068674,0.908260727,0.726013929
2025SVREC,2513,2025SVREC_2513,,1646.310279,1713.9771365227207,0.96052056,0.795685418
2025SVREC,2513,2025SVREC_2513,,2632.126848,2789.9822438165957,0.943420645,0.671537623
2025SVREC,2513,2025SVREC_2513,,2678.289586,2792.0752928652137,0.959246906,0.684615805
2025SVREC,2513,2025SVREC_2513,,1632.785613,2199.053654348936,0.742494668,0.442209137
2025SVREC,2513,2025SVREC_2513,,2460.056727,2642.7005852573457,0.930887419,0.696598231
2025SVREC,2513,2025SVREC_2513,,2915.588391,3054.7308432787167,0.954450176,0.810553917
2025SVREC,2513,2025SVREC_2513,,1848.431198,1946.4210054403286,0.949656417,0.73250703
2025SVREC,2513,2025SVREC_2513,,1439.162882,1552.3379826896821,0.927093776,0.705350086
2025SVREC,2513,2025SVREC_2513,,1807.384819,1905.0634637423118,0.948726829,0.731524202
2025SVREC,2513,2025SVREC_2513,,1986.366262,2163.0600581190483,0.918313042,0.913716814
2025SVREC,2513,2025SVREC_2513,,1795.369911,1922.694398740093,0.933778094,0.902230595
2025SVREC,2513,2025SVREC_2513,,1084.497753,2403.108610570045,0.451289529,0.453301655
2025SVREC,2514,2025SVREC_2514,,1621.249669,1709.946091181725,0.948129112,0.757449133
2025SVREC,2514,2025SVREC_2514,,1759.340119,1858.0595886050787,0.946869589,0.771096182
2025SVREC,2514,2025SVREC_2514,,1638.613165,1813.8777554048183,0.903375743,0.567802817
2025SVREC,2514,2025SVREC_2514,,2024.892092,2099.358038915198,0.964529182,0.785846893
2025SVREC,2514,2025SVREC_2514,,1809.464663,1935.8237295272934,0.934725944,0.762393816
2025SVREC,2514,2025SVREC_2514,,1753.231299,1881.4186546969997,0.93186665,0.74071647
2025SVREC,2514,2025SVREC_2514,,3357.709276,3485.5276241610864,0.963328838,0.586471504
2025SVREC,2514,2025SVREC_2514,,2095.432207,2294.6486309282564,0.913182166,0.625774913
2025SVREC,2514,2025SVREC_2514,,2251.652679,2362.9453690220294,0.952900862,0.714625024
2025SVREC,2514,2025SVREC_2514,,1738.44541,1813.0314138085496,0.958861163,0.888209106
2025SVREC,2514,2025SVREC_2514,,2304.768249,2389.5718727217572,0.964510955,0.423446544
2025SVREC,2514,2025SVREC_2514,,2555.710519,2706.0000087012627,0.944460647,0.572076131
2025SVREC,2514,2025SVREC_2514,,2640.787282,2782.5387782700996,0.949056776,0.623184449
2025SVREC,2514,2025SVREC_2514,,2081.376969,2216.7763754128114,0.938920584,0.647047577
2025SVREC,2514,2025SVREC_2514,,1924.650374,2085.636613922363,0.922811942,0.581699525
2025SVREC,2514,2025SVREC_2514,,2491.167035,2670.157313662377,0.932966392,0.580325452
2025SVREC,2514,2025SVREC_2514,,1766.709502,1871.4943568805884,0.944010061,0.605778421
2025SVREC,2514,2025SVREC_2514,,2373.470532,2499.4930968224735,0.949580751,0.537200918
2025SVREC,2514,2025SVREC_2514,,2313.077108,2433.730077278265,0.950424671,0.634427393
2025SVREC,2514,2025SVREC_2514,,2466.371135,2669.3678469433926,0.923953264,0.699369249
2025SVREC,2514,2025SVREC_2514,,2976.28721,3201.6008219196397,0.929624702,0.721095307
2025SVREC,2514,2025SVREC_2514,,2080.610668,2173.7989508940227,0.95713114,0.574877776
2025SVREC,2514,2025SVREC_2514,,2208.070002,2318.7165178511773,0.952281137,0.640377946
2025SVREC,2514,2025SVREC_2514,,2245.124592,2380.863998307812,0.942987333,0.708682708
2025SVREC,2514,2025SVREC_2514,,2265.042251,2373.71928548379,0.95421656,0.821746491
2025SVREC,2514,2025SVREC_2514,,3049.138948,3229.8679089878,0.944044473,0.753721762
2025SVREC,2514,2025SVREC_2514,,3280.807327,3416.4308835994034,0.960302561,0.647225863
2025SVREC,2514,2025SVREC_2514,,2309.082293,2444.5306332807104,0.944591269,0.635047837
2025SVREC,2514,2025SVREC_2514,,2228.803054,2315.623641220366,0.962506607,0.815657255
2025SVREC,2514,2025SVREC_2514,,2986.904167,3270.661553190997,0.913241593,0.440654359
2025SVREC,2514,2025SVREC_2514,,1654.006482,1714.4766121714188,0.964729685,0.508630107
2025SVREC,2514,2025SVREC_2514,,1833.56076,2018.7897304210303,0.908247517,0.461414528
2025SVREC,2514,2025SVREC_2514,,2594.309511,2691.4979964115428,0.96389056,0.675525087
2025SVREC,2514,2025SVREC_2514,,1794.781784,1914.3524913925555,0.937539869,0.70569603
2025SVREC,2514,2025SVREC_2514,,2808.961158,2957.930612900375,0.949637272,0.727655157
2025SVREC,2514,2025SVREC_2514,,2637.306799,2809.634605228973,0.938665403,0.807942317
2025SVREC,2514,2025SVREC_2514,,2512.214615,2643.612236463768,0.950296182,0.730810191
2025SVREC,2514,2025SVREC_2514,,2554.806246,2653.2726347709577,0.962888703,0.697499181
2025SVREC,2514,2025SVREC_2514,,2792.560952,3008.6895165533647,0.928165215,0.681011414
2025SVREC,2514,2025SVREC_2514,,3453.519493,3702.4023425440714,0.932778011,0.822923779
2025SVREC,2514,2025SVREC_2514,,2477.111869,2578.096681717592,0.960829703,0.724309272
2025SVREC,2514,2025SVREC_2514,,1784.50653,1881.671762054173,0.948362284,0.569403861
2025SVREC,2514,2025SVREC_2514,,3221.03961,3388.2765155522407,0.950642486,0.809768216
2025SVREC,2514,2025SVREC_2514,,2522.589207,2669.534262388638,0.944954797,0.944943605
2025SVREC,2514,2025SVREC_2514,,4415.874472,4864.430994422026,0.907788491,0.754456851
2025SVREC,2514,2025SVREC_2514,,2152.084598,2304.3739505318354,0.933912917,0.708682708
2025SVREC,2514,2025SVREC_2514,,2289.016132,2419.3559635681086,0.946126228,0.683471706
2025SVREC,2514,2025SVREC_2514,,2345.43576,2505.509604150548,0.936111263,0.74991806
2025SVREC,2514,2025SVREC_2514,,2531.940369,2690.9070454739917,0.940924501,0.738779076
2025SVREC,2514,2025SVREC_2514,,2310.954916,2488.4903953994194,0.928657358,0.58014746
2025SVREC,2514,2025SVREC_2514,,2004.046092,2081.2794416377224,0.962891408,0.633194092
2025SVREC,2514,2025SVREC_2514,,1876.268269,1981.8620954887467,0.946719892,0.621115298
2025SVREC,2514,2025SVREC_2514,,1919.76378,2006.4356566618096,0.956803062,0.62450172
2025SVREC,2514,2025SVREC_2514,,2496.528615,2645.834220081247,0.943569554,0.858118444
2025SVREC,2514,2025SVREC_2514,,1339.678054,1392.3383554405425,0.962178517,0.677918886
2025SVREC,2514,2025SVREC_2514,,1408.980906,1460.4329050664462,0.964769351,0.656843198
2025SVREC,2514,2025SVREC_2514,,2034.387483,2153.1846919958884,0.944827209,0.644132583
2025SVREC,2514,2025SVREC_2514,,3020.544867,3179.804584672159,0.94991525,0.781610137
2025SVREC,2514,2025SVREC_2514,,2190.468984,2348.0865451587797,0.932874041,0.681319281
2025SVREC,2514,2025SVREC_2514,,3111.131962,3285.1967969209404,0.947015401,0.575233568
2025SVREC,2514,2025SVREC_2514,,1735.664466,1804.3990942527437,0.961907192,0.72967069
2025SVREC,2514,2025SVREC_2514,,3548.51402,3833.283826355943,0.925711265,0.833834053
2025SVREC,2514,2025SVREC_2514,,3466.412474,3655.2823880704004,0.948329597,0.649511276
2025SVREC,2514,2025SVREC_2514,,5117.038602,5455.310828483436,0.937992126,0.727828746
2025SVREC,2514,2025SVREC_2514,,4237.636259,4508.564272036201,0.93990814,0.707125884
2025SVREC,2514,2025SVREC_2514,,2827.316281,2976.9792164087244,0.949726577,0.863406776
2025SVREC,2514,2025SVREC_2514,,2906.106395,3183.25693020515,0.912934915,0.765129998
2025SVREC,2514,2025SVREC_2514,,3225.864605,3386.8522812269484,0.952466874,0.707713311
2025SVREC,2514,2025SVREC_2514,,2587.859893,2750.111776895352,0.941001713,0.82290927
2025SVREC,2514,2025SVREC_2514,,3417.898214,3609.400509277712,0.946943462,0.530145814
2025SVREC,2514,2025SVREC_2514,,3124.787138,3291.956078113079,0.949218964,0.550300382
2025SVREC,2514,2025SVREC_2514,,2227.172292,2325.5483232049723,0.957697705,0.604658148
2025SVREC,2514,2025SVREC_2514,,2454.640676,2599.5385822405315,0.944260144,0.645203572
2025SVREC,2514,2025SVREC_2514,,1545.691372,1639.3053498717445,0.942894118,0.481501706
2025SVREC,2514,2025SVREC_2514,,2146.28188,2242.8441246643542,0.95694652,0.695464599
2025SVREC,2514,2025SVREC_2514,,1417.531146,1478.6883212661162,0.958640929,0.602584064
2025SVREC,2514,2025SVREC_2514,,2603.391108,2785.0289498992793,0.934780627,0.681978316
2025SVREC,2514,2025SVREC_2514,,2879.648598,3015.868994788869,0.954832124,0.607503686
2025SVREC,2514,2025SVREC_2514,,1779.293259,1886.1718615562672,0.943335703,0.541383359
2025SVREC,2514,2025SVREC_2514,,2191.449011,2353.0144946735377,0.931336809,0.446765517
2025SVREC,2514,2025SVREC_2514,,1812.731659,1887.379216997835,0.960449094,0.576215183
2025SVREC,2514,2025SVREC_2514,,3142.235548,3305.5014264752017,0.950607833,0.526358918
2025SVREC,2514,2025SVREC_2514,,2369.495391,2484.191483093287,0.953829609,0.506429683
2025SVREC,2514,2025SVREC_2514,,3108.774011,3453.6267742458776,0.900147646,0.540936152
2025SVREC,2514,2025SVREC_2514,,2680.355723,2812.5715000744167,0.952991141,0.558505274
2025SVREC,2514,2025SVREC_2514,,2692.387123,2804.537971429942,0.960010936,0.562665574
2025SVREC,2514,2025SVREC_2514,,2199.798348,2327.483964688891,0.945140066,0.569154745
2025SVREC,2514,2025SVREC_2514,,1612.544555,1676.6954790132506,0.961739669,0.515745773
2025SVREC,2514,2025SVREC_2514,,2409.727573,3201.630247428806,0.752656424,0.432597771
2025SVREC,2514,2025SVREC_2514,,2554.611581,2699.9243669491857,0.946178942,0.617337884
2025SVREC,2514,2025SVREC_2514,,2359.149342,2496.857402208761,0.944847447,0.625614553
2025SVREC,2514,2025SVREC_2514,,1836.966487,1938.093954208286,0.947821174,0.586884709
2025SVREC,2514,2025SVREC_2514,,1335.872952,1389.4628659965863,0.961431201,0.509841339
2025SVREC,2514,2025SVREC_2514,,1848.98406,1954.8092871618328,0.945864168,0.580998416
2025SVREC,2514,2025SVREC_2514,,2449.903879,2582.9914710155203,0.948475404,0.674557667
2025SVREC,2514,2025SVREC_2514,,1949.325379,2053.5623732905938,0.949240892,0.659238017
2025SVREC,2514,2025SVREC_2514,,1868.584598,1999.5739500511106,0.934491369,0.518933086
2025SVREC,2514,2025SVREC_2514,,2085.489005,2173.313661963768,0.959589516,0.65526941
2025SVREC,2514,2025SVREC_2514,,2006.282528,2225.3901246406685,0.901541939,0.602637975
2025SVREC,2514,2025SVREC_2514,,2852.343636,2977.767301958098,0.957879964,0.475311339
2025SVREC,2514,2025SVREC_2514,,1333.083505,1411.524395718437,0.944428243,0.600262087
2025SVREC,2514,2025SVREC_2514,,1852.564048,1945.1000694818222,0.952426087,0.781376297
2025SVREC,2514,2025SVREC_2514,,1323.40653,1378.7159971052731,0.95988335,0.56679134
2025SVREC,2514,2025SVREC_2514,,1869.307447,1982.6360413290986,0.942839436,0.664145069
2025SVREC,2514,2025SVREC_2514,,2618.275399,2781.4613587695476,0.941330855,0.736353458
2025SVREC,2514,2025SVREC_2514,,2578.829796,2665.4547676652933,0.967500866,0.788816993
2025SVREC,2514,2025SVREC_2514,,1750.332125,1828.83057538126,0.957077243,0.769136241
2025SVREC,2514,2025SVREC_2514,,3279.541231,3403.160576096881,0.963675136,0.724485338
2025SVREC,2514,2025SVREC_2514,,1724.411753,1799.8268842194152,0.958098675,0.70654757
2025SVREC,2514,2025SVREC_2514,,2371.335222,2483.1202109498927,0.954982047,0.704889835
2025SVREC,2514,2025SVREC_2514,,1980.634338,2078.406495254614,0.952958116,0.689635395
2025SVREC,2514,2025SVREC_2514,,2389.640148,2479.6685773996232,0.963693362,0.620866668
2025SVREC,2514,2025SVREC_2514,,1523.999995,1615.6461392562135,0.943275856,0.615336284
2025SVREC,2514,2025SVREC_2514,,2362.030824,2484.3414632083823,0.95076738,0.750798722
2025SVREC,2514,2025SVREC_2514,,2871.766099,3077.8259327073997,0.933050199,0.751338213
2025SVREC,2514,2025SVREC_2514,,2655.763972,2775.5055484517366,0.956857742,0.797984763
2025SVREC,2514,2025SVREC_2514,,2417.835222,2551.2500255036875,0.947706104,0.772842744
2025SVREC,2514,2025SVREC_2514,,2439.282816,2598.9616722840224,0.938560519,0.852786196
2025SVREC,2514,2025SVREC_2514,,1922.710654,2123.434896921943,0.905471911,0.695914578
2024LODS,24101,2024LODS_24101,,1985.0,1985.0,1.0,0.953895264
2024LODS,24101,2024LODS_24101,,821.0,831.7197446873647,0.98711135,0.801027239
2024LODS,24101,2024LODS_24101,,1897.0,2229.7171933084915,0.850780541,0.934575905
2024LODS,24101,2024LODS_24101,,1964.0,1964.290999890179,0.999851855,0.835763994
2024LODS,24101,2024LODS_24101,,1693.0,2089.329539938558,0.810307789,0.704248897
2024LODS,24101,2024LODS_24101,,839.0,839.0,1.0,0.99216327
2024LODS,24101,2024LODS_24101,,994.0,994.0552247380103,0.999944445,0.828880484
2024LODS,24101,2024LODS_24101,,700.0,723.3060985923622,0.967778374,0.410854766
2024LODS,24101,2024LODS_24101,,2396.0,2402.5401274638584,0.997277828,0.980855055
2024LODS,24101,2024LODS_24101,,988.0,988.0914864026345,0.999907411,0.969750378
2024LODS,24101,2024LODS_24101,,2033.0,2034.3939362091814,0.999314815,0.97112708
2024LODS,24101,2024LODS_24101,,2070.0,2070.0,1.0,0.986354009
2024LODS,24101,2024LODS_24101,,246.0,489.2998895691919,0.502759157,0.251066566
2024LODS,24101,2024LODS_24101,,640.0,666.2302157823586,0.960628901,0.969992663
2024LODS,24101,2024LODS_24101,,1184.0,1358.1368785566403,0.871782527,0.858737831
2024LODS,24101,2024LODS_24101,,1880.0,1880.0696321389655,0.999962963,0.995363086
2024LODS,24101,2024LODS_24101,,2013.0,2036.6100269770093,0.988407193,0.979909532
2024LODS,24101,2024LODS_24101,,963.0,963.9460600408968,0.999018555,0.579599092
2024LODS,24101,2024LODS_24101,,2134.0,2245.2697088625578,0.950442609,0.977019841
2024LODS,24101,2024LODS_24101,,1669.0,1789.0686055885449,0.932887646,0.935877943
2024LODS,24101,2024LODS_24101,,1947.0,3067.9311333131423,0.63462963,0.863381241
2024LODS,24101,2024LODS_24101,,667.0,671.1011737651088,0.993888889,0.279748262
2024LODS,24101,2024LODS_24101,,657.0,657.0,1.0,0.548631598
2024LODS,24101,2024LODS_24101,,974.0,975.9338666330962,0.998018445,0.974992436
2024LODS,24101,2024LODS_24101,,1606.0,1664.603463573387,0.96479434,0.931446336
2024LODS,24101,2024LODS_24101,,838.0,839.3523401492306,0.998388829,0.978691054
2024LODS,24101,2024LODS_24101,,1572.0,1572.0,1.0,0.933305598
2024LODS,24101,2024LODS_24101,,949.0,949.0,1.0,0.647231026
2024LODS,24101,2024LODS_24101,,1353.0,1385.8773073355287,0.976276899,0.989629349
2024LODS,24101,2024LODS_24101,,705.0,705.0,1.0,0.282698315
2024LODS,24101,2024LODS_24101,,2324.0,2384.221437557575,0.974741676,0.986641452
2024LODS,24101,2024LODS_24101,,828.0,828.0,1.0,0.975416222
2024LODS,24101,2024LODS_24101,,1079.0,1085.6753880335646,0.993851396,0.694608967
2024LODS,24101,2024LODS_24101,,1050.0,1050.0,1.0,0.77107413
2024LODS,24101,2024LODS_24101,,527.0,527.0,1.0,0.98473525
2024LODS,24101,2024LODS_24101,,1921.0,1924.314219439742,0.998277714,0.985976006
2024LODS,24101,2024LODS_24101,,2485.0,2513.015468367652,0.988851852,0.991656581
2024LODS,24101,2024LODS_24101,,1080.0,1080.0,1.0,0.727912254
2024LODS,24101,2024LODS_24101,,1218.0,1398.0321379972224,0.871224607,0.886144792
2024LODS,24101,2024LODS_24101,,2481.0,2481.0,1.0,0.96436433
2024LODS,24101,2024LODS_24101,,1680.0,1740.0966693925177,0.965463603,0.871820087
2024LODS,24101,2024LODS_24101,,1723.0,1723.0,1.0,0.884295645
2024LODS,24101,2024LODS_24101,,2565.0,2567.3772449883563,0.999074057,0.992329745
2024LODS,24101,2024LODS_24101,,846.0,846.0,1.0,0.772713176
2024LODS,24101,2024LODS_24101,,2007.0,2058.581776528215,0.974943052,0.939735705
2024LODS,24101,2024LODS_24101,,882.0,883.1285048768284,0.998722151,0.728335855
2024LODS,24101,2024LODS_24101,,2140.0,2220.127178346252,0.963908744,0.973282703
2024LODS,24101,2024LODS_24101,,486.0,486.64885329593915,0.998666691,0.328320726
2024LODS,24101,2024LODS_24101,,2005.0,2429.5940570873972,0.825240741,0.854652042
