Site,Trial,Block,Entry,Yield,HA_Mean,sum_distances_div2,variance_distance
SVREC_2025,2512,3,30,2435.762987,0.944792768,4.2628345035,0.004418732450386908
SVREC_2025,2512,3,1,1732.79878,0.944075829,4.3510067875,0.004089045310756869
SVREC_2025,2512,3,15,2675.029528,0.954016075,4.504922668,0.003550407308408471
SVREC_2025,2512,3,13,2447.037402,0.959574235,4.476594614,0.003766979288428297
SVREC_2025,2512,3,14,2817.71207,0.931335557,4.36048651,0.004976976645976365
SVREC_2025,2512,3,3,2406.284329,0.941616084,4.13202078,0.004429381889105243
SVREC_2025,2512,3,11,2201.524102,0.9142227,4.3231328955,0.006492829593903259
SVREC_2025,2512,3,27,2914.114053,0.937977291,4.2925040775,0.002369234303410439
SVREC_2025,2512,3,10,2174.431727,0.924354277,4.150091905,0.00788506433262057
SVREC_2025,2513,1,18,1871.132375,0.944899112,4.4662740245,0.004405017865563519
SVREC_2025,2513,1,3,2233.685808,0.940126855,4.4658095505,0.002858479038958147
SVREC_2025,2513,1,21,2397.254564,0.938304232,4.642027597,0.006352816124788582
SVREC_2025,2513,1,8,2164.955992,0.933239775,4.0998217075,0.0035668327688356126
SVREC_2025,2513,1,14,2926.68696,0.941929134,4.59439357,0.003383231289800666
SVREC_2025,2513,1,19,1846.318706,0.954835417,4.3788973095,0.0029701664717186045
SVREC_2025,2513,1,13,1527.970809,0.949034833,4.5601594915,0.0032388839313542083
SVREC_2025,2513,1,15,1847.350682,0.655408115,2.9586430635,0.02402557937982935
SVREC_2025,2513,1,5,1924.213151,0.952097991,4.7485264955,0.0033708179036517024
SVREC_2025,2513,1,6,1778.803246,0.925252893,4.4087778775,0.006795284050738406
SVREC_2025,2513,1,22,768.0188976,0.752428689,3.2794508275,0.011767821386645267
SVREC_2025,2513,1,17,2079.395045,0.904749754,4.4149028365,0.008155913967942189
SVREC_2025,2513,1,9,3367.372383,0.944023185,4.5231984975,0.0036829411591669417
SVREC_2025,2513,1,1,2807.637939,0.904668161,4.1986517735,0.0036203455296460745
SVREC_2025,2513,1,24,2536.472921,0.943130035,4.3117969415,0.004130143424013728
SVREC_2025,2513,1,12,2937.539394,0.938045677,4.428286809,0.004937383090299597
SVREC_2025,2513,1,2,2906.051949,0.908731316,4.1343129425,0.0057405765449682665
SVREC_2025,2513,1,11,3571.000192,0.940998487,4.335793851,0.0027268166488071716
SVREC_2025,2513,1,10,3554.448627,0.956184956,4.105617271,0.004535254754455301
SVREC_2025,2513,1,20,2880.752161,0.929404688,4.0395828545,0.0030433717226862264
SVREC_2025,2513,1,4,2268.464015,0.937775672,4.1828654225,0.002160225138044465
SVREC_2025,2513,1,7,2028.805694,0.891023421,3.8924062905,0.0050381155314063435
SVREC_2025,2513,1,23,2478.213415,0.925412854,4.6172145325,0.003857136495553916
SVREC_2025,2513,2,14,2495.35289,0.953995334,4.5959888935,0.004502722923585384
SVREC_2025,2513,2,9,2474.20446,0.960505213,4.3515286705,0.0029340835948828336
SVREC_2025,2513,2,11,3623.499424,0.948159895,4.2210764575,0.0034671236076405667
SVREC_2025,2513,2,6,2088.846841,0.925053767,3.985499245,0.004422352836932529
SVREC_2025,2513,2,15,1954.65688,0.726593399,2.8890143535,0.01161359399066346
SVREC_2025,2513,2,24,2391.45314,0.878059895,4.3051308194999995,0.0021087412064735335
SVREC_2025,2513,2,23,2059.964471,0.96051984,4.632512677,0.002601621425308376
SVREC_2025,2513,2,1,2715.854667,0.917491388,4.5647045045,0.0063867168607710505
SVREC_2025,2513,2,5,2830.04782,0.940413044,4.496657519,0.006051977303365499
SVREC_2025,2513,2,17,2034.11535,0.934840062,4.264374399,0.008228526504932965
SVREC_2025,2513,2,4,1500.848137,0.908880464,3.9713459225,0.003538520915113179
SVREC_2025,2513,2,20,2887.32922,0.916359859,4.016244264,0.0038863618883649463
SVREC_2025,2513,2,8,2264.18043,0.947213007,4.6705130765,0.004345663256696078
SVREC_2025,2513,2,18,2086.612133,0.936202402,4.1483949305,0.005348410387600732
SVREC_2025,2513,2,10,3838.020693,0.953355692,4.2797728815,0.005354724219620045
SVREC_2025,2513,2,19,2060.499808,0.950620659,4.041524721,0.0029361538654683658
SVREC_2025,2513,2,21,2076.881458,0.957036092,4.3059269095,0.0024520510909294396
SVREC_2025,2513,2,12,3209.91473,0.949508758,4.2569249955,0.0032095170620690837
SVREC_2025,2513,2,13,1111.01522,0.94907593,4.6521624665,0.004167499478407181
SVREC_2025,2513,2,3,2187.934079,0.947594831,4.163054232,0.004436669596119298
SVREC_2025,2513,2,7,2029.174117,0.89955528,4.1164248885,0.005394395722632754
SVREC_2025,2513,2,22,1200.061417,0.740495024,2.938231141,0.014580814196401724
SVREC_2025,2513,2,2,2468.79662,0.956714296,4.564691941,0.0038146541384167644
SVREC_2025,2513,3,13,1384.742798,0.947398159,4.119835222,0.002521700738320071
SVREC_2025,2513,3,17,2018.019493,0.951769016,4.305381183,0.0029378412626501088
SVREC_2025,2513,3,21,1949.164586,0.941221499,4.175109155,0.0030487595078324383
SVREC_2025,2513,3,14,2225.496927,0.954083958,4.0612937085,0.0033968464618343765
SVREC_2025,2513,3,10,2996.66497,0.948671211,4.279675465,0.0029578761176650152
SVREC_2025,2513,3,8,2043.95242,0.947613058,4.5791688325,0.004324665765155658
SVREC_2025,2513,3,2,2354.856347,0.943512814,4.4653142405,0.003430431085532251
SVREC_2025,2513,3,6,2241.539274,0.943493556,4.1060705875,0.004311723394659878
SVREC_2025,2513,3,3,1792.477674,0.95747822,4.4207371085,0.0038821627458628786
SVREC_2025,2513,3,5,1888.568562,0.935605577,4.4865525985,0.00415754088872047
SVREC_2025,2513,3,7,2528.789394,0.908260727,4.0007090325,0.008714656003876858
SVREC_2025,2513,3,24,1646.310279,0.96052056,4.6829369835,0.001875377963868279
SVREC_2025,2513,3,20,2632.126848,0.943420645,4.410497588,0.003604154626921601
SVREC_2025,2513,3,9,2678.289586,0.959246906,4.623041865,0.0033346758075593094
SVREC_2025,2513,3,15,1632.785613,0.742494668,3.4848532325,0.016101099355102275
SVREC_2025,2513,3,12,2460.056727,0.930887419,4.3234128785,0.0064278634524881475
SVREC_2025,2513,3,11,2915.588391,0.954450176,4.519009433,0.0037551059229806783
SVREC_2025,2513,3,1,1848.431198,0.949656417,4.608861356,0.002875692728242904
SVREC_2025,2513,3,4,1439.162882,0.927093776,4.347946477,0.004491532423571609
SVREC_2025,2513,3,19,1807.384819,0.948726829,4.385138517,0.003224276766970618
SVREC_2025,2513,3,23,1986.366262,0.918313042,4.530182974,0.005256125532546583
SVREC_2025,2513,3,18,1795.369911,0.933778094,4.3961779505,0.003953104816406678
SVREC_2025,2514,1,9,1621.249669,0.948129112,4.5217929835,0.0026138539927610368
SVREC_2025,2514,1,36,1759.340119,0.946869589,4.4318499025,0.0033088350442969836
SVREC_2025,2514,1,49,1638.613165,0.903375743,3.562443236,0.005738798102301771
SVREC_2025,2514,1,17,2024.892092,0.964529182,4.3273298585,0.004810016133287488
SVREC_2025,2514,1,3,1809.464663,0.934725944,4.0963256625,0.003850912539792761
SVREC_2025,2514,1,20,1753.231299,0.93186665,4.470545894,0.0063840459003124475
SVREC_2025,2514,1,40,3357.709276,0.963328838,4.4470499275,0.0033064849463405677
SVREC_2025,2514,1,58,2095.432207,0.913182166,3.9383193265,0.005950277278584084
SVREC_2025,2514,1,29,2251.652679,0.952900862,4.533583027,0.004212137594025845
SVREC_2025,2514,1,37,1738.44541,0.958861163,4.3484022365,0.0020340894757376934
SVREC_2025,2514,1,30,2304.768249,0.964510955,4.2829731845,0.0030184907730543406
SVREC_2025,2514,1,55,2555.710519,0.944460647,4.093494544,0.0034161414370042485
SVREC_2025,2514,1,38,2640.787282,0.949056776,4.1572245505,0.0028713323405120186
SVREC_2025,2514,1,13,2081.376969,0.938920584,4.1359306805000005,0.004912542147898955
SVREC_2025,2514,1,8,1924.650374,0.922811942,4.2381465545,0.004240405193869333
SVREC_2025,2514,1,31,2491.167035,0.932966392,4.615469106,0.004094697907065049
SVREC_2025,2514,1,46,1766.709502,0.944010061,4.219868331,0.004129312908717332
SVREC_2025,2514,1,52,2373.470532,0.949580751,4.4674049885,0.0025743208329068843
SVREC_2025,2514,1,26,2313.077108,0.950424671,4.1611967195,0.003415270060068368
SVREC_2025,2514,1,59,2466.371135,0.923953264,4.103604659,0.004445148656329428
SVREC_2025,2514,1,21,2976.28721,0.929624702,3.9232093435,0.0051262316952089704
SVREC_2025,2514,1,41,2080.610668,0.95713114,4.364408536,0.0030986957289636237
SVREC_2025,2514,1,53,2208.070002,0.952281137,4.433284347,0.003276246930915799
SVREC_2025,2514,1,60,2245.124592,0.942987333,4.3359370535,0.004106301925362883
SVREC_2025,2514,1,25,2265.042251,0.95421656,4.512007107,0.0025504221077765226
SVREC_2025,2514,1,35,3049.138948,0.944044473,4.339390057,0.0030951960157374597
SVREC_2025,2514,1,14,3280.807327,0.960302561,4.264389072,0.00339676777718487
SVREC_2025,2514,1,19,2309.082293,0.944591269,4.3136005645,0.003843668188272385
SVREC_2025,2514,1,23,2228.803054,0.962506607,4.5332649295,0.00397963005070945
SVREC_2025,2514,1,50,2986.904167,0.913241593,3.7973129035,0.004167606909101829
SVREC_2025,2514,1,12,1654.006482,0.964729685,4.230798676,0.002465005236806089
SVREC_2025,2514,1,51,1833.56076,0.908247517,4.084272104,0.005115913462820287
SVREC_2025,2514,1,45,2594.309511,0.96389056,4.3280941365,0.002713350904290916
SVREC_2025,2514,1,22,1794.781784,0.937539869,4.315209651,0.005432641448827873
SVREC_2025,2514,1,2,2808.961158,0.949637272,4.4105396125,0.0035079892791569354
SVREC_2025,2514,1,6,2637.306799,0.938665403,4.630605402,0.003135661302005578
SVREC_2025,2514,1,48,2512.214615,0.950296182,4.442941398,0.0026541490334906223
SVREC_2025,2514,1,43,2554.806246,0.962888703,4.4070141955,0.0031714693983651786
SVREC_2025,2514,1,56,2792.560952,0.928165215,3.9423322715,0.0028770733085553032
SVREC_2025,2514,1,54,3453.519493,0.932778011,4.2649210395,0.004728224113714852
SVREC_2025,2514,1,10,2477.111869,0.960829703,4.4827810865,0.0028032775670248995
SVREC_2025,2514,1,1,1784.50653,0.948362284,4.373183949,0.0028935411272076896
SVREC_2025,2514,1,27,3221.03961,0.950642486,4.4637172065,0.0032119894780031017
SVREC_2025,2514,1,44,2522.589207,0.944954797,4.6327110575,0.003553380490122627
SVREC_2025,2514,1,57,4415.874472,0.907788491,4.0071625255,0.007332190956275463
SVREC_2025,2514,1,33,2152.084598,0.933912917,4.33353346,0.00457105605210756
SVREC_2025,2514,1,34,2289.016132,0.946126228,4.3641586655,0.003132612686954124
SVREC_2025,2514,1,32,2345.43576,0.936111263,4.113674754,0.00470766197414532
SVREC_2025,2514,1,42,2531.940369,0.940924501,4.423435764,0.004433291483066834
SVREC_2025,2514,1,16,2310.954916,0.928657358,3.96977825,0.005361066938502758
SVREC_2025,2514,1,15,2004.046092,0.962891408,4.541218475,0.002580075534235261
SVREC_2025,2514,1,4,1876.268269,0.946719892,4.189686994,0.004191279302193907
SVREC_2025,2514,1,11,1919.76378,0.956803062,4.35518864,0.004862973336496413
SVREC_2025,2514,1,5,2496.528615,0.943569554,4.595275198,0.0017249993321634559
SVREC_2025,2514,1,7,1339.678054,0.962178517,4.537113515,0.002660159549881882
SVREC_2025,2514,1,39,1408.980906,0.964769351,4.4286130545,0.0020080409461132394
SVREC_2025,2514,1,24,2034.387483,0.944827209,4.109775963,0.003961865323115171
SVREC_2025,2514,1,28,3020.544867,0.94991525,4.684100984,0.004132112372311971
SVREC_2025,2514,1,47,2190.468984,0.932874041,4.265691191,0.005124538357984661
SVREC_2025,2514,2,12,3111.131962,0.947015401,4.5632516785,0.0035247816470491185
SVREC_2025,2514,2,34,1735.664466,0.961907192,4.3787414235,0.0024021064305851545
SVREC_2025,2514,2,5,3548.51402,0.925711265,4.4407162885,0.003538156210421775
SVREC_2025,2514,2,41,3466.412474,0.948329597,4.264039374,0.003556957570820918
SVREC_2025,2514,2,18,5117.038602,0.937992126,4.4461926985,0.004512466220679753
SVREC_2025,2514,2,58,4237.636259,0.93990814,4.1653901915,0.0027121946534533438
SVREC_2025,2514,2,53,2827.316281,0.949726577,4.6218292045,0.0053661002788871525
SVREC_2025,2514,2,16,2906.106395,0.912934915,3.9264153365,0.004966016558230883
SVREC_2025,2514,2,57,3225.864605,0.952466874,4.46793625,0.003403041207398236
SVREC_2025,2514,2,45,2587.859893,0.941001713,4.571349942,0.0028736872940925595
SVREC_2025,2514,2,40,3417.898214,0.946943462,4.4233105155,0.004510751859242804
SVREC_2025,2514,2,21,3124.787138,0.949218964,4.407078603,0.002984882688619743
SVREC_2025,2514,2,46,2227.172292,0.957697705,4.31576688,0.003658996784909942
SVREC_2025,2514,2,15,2454.640676,0.944260144,4.378628801,0.003013232384109592
SVREC_2025,2514,2,24,1545.691372,0.942894118,4.2982581374999995,0.004154290106028001
SVREC_2025,2514,2,33,2146.28188,0.95694652,4.414310704,0.005627779719900583
SVREC_2025,2514,2,36,1417.531146,0.958640929,4.518988959,0.0028316130276031513
SVREC_2025,2514,2,13,2603.391108,0.934780627,4.2862164245,0.004241718556372087
SVREC_2025,2514,2,14,2879.648598,0.954832124,4.2616201075,0.00424772126198376
SVREC_2025,2514,2,1,1779.293259,0.943335703,4.5118296755,0.005248163210782245
SVREC_2025,2514,2,51,2191.449011,0.931336809,4.113744968,0.00551965996697876
SVREC_2025,2514,2,9,1812.731659,0.960449094,4.4148874959999995,0.002748105763997448
SVREC_2025,2514,2,42,3142.235548,0.950607833,4.3384675205,0.0025921468090275538
SVREC_2025,2514,2,30,2369.495391,0.953829609,4.193942375,0.0038451867730883937
SVREC_2025,2514,2,35,3108.774011,0.900147646,3.9562056245,0.007178091112832149
SVREC_2025,2514,2,19,2680.355723,0.952991141,4.424637534,0.0024452073538154115
SVREC_2025,2514,2,4,2692.387123,0.960010936,4.172290891,0.0033167446541822582
SVREC_2025,2514,2,38,2199.798348,0.945140066,4.342587382,0.0033782512418123775
SVREC_2025,2514,2,22,1612.544555,0.961739669,3.9256949875,0.0028496989664935878
SVREC_2025,2514,2,32,2409.727573,0.752656424,3.0805180625,0.003102046953548066
SVREC_2025,2514,2,44,2554.611581,0.946178942,4.2313194025,0.003302544442257732
SVREC_2025,2514,2,43,2359.149342,0.944847447,3.9200709954999997,0.003429544181592135
SVREC_2025,2514,2,37,1836.966487,0.947821174,4.4120232045,0.003009019218136513
SVREC_2025,2514,2,7,1335.872952,0.961431201,4.3913038005,0.003935469751381187
SVREC_2025,2514,2,31,1848.98406,0.945864168,4.0052711035,0.0030708705535690706
SVREC_2025,2514,2,26,2449.903879,0.948475404,4.6777782765,0.0033174328757130584
SVREC_2025,2514,2,11,1949.325379,0.949240892,4.3281895715,0.004432130690278025
SVREC_2025,2514,2,50,1868.584598,0.934491369,3.824080855,0.004471119553001282
SVREC_2025,2514,2,29,2085.489005,0.959589516,4.378235589,0.00272026215264898
SVREC_2025,2514,2,25,2006.282528,0.901541939,4.174938319,0.0073496876661300675
SVREC_2025,2514,2,56,2852.343636,0.957879964,4.175231597,0.003423891905655107
SVREC_2025,2514,2,8,1333.083505,0.944428243,4.284893967,0.003930437951768401
SVREC_2025,2514,2,23,1852.564048,0.952426087,4.3827115375,0.0032623106564806737
SVREC_2025,2514,2,3,1323.40653,0.95988335,4.6361216105,0.003964707435072077
SVREC_2025,2514,2,54,1869.307447,0.942839436,4.362583634,0.00520887466060766
SVREC_2025,2514,2,55,2618.275399,0.941330855,4.398651469,0.003597495317533
SVREC_2025,2514,2,6,2578.829796,0.967500866,4.410847562,0.003722226267527899
SVREC_2025,2514,2,39,1750.332125,0.957077243,4.6206650905,0.00393811741684156
SVREC_2025,2514,2,27,3279.541231,0.963675136,4.3191965245,0.0035931668510874983
SVREC_2025,2514,2,17,1724.411753,0.958098675,4.3256897255,0.004549107844226689
SVREC_2025,2514,2,48,2371.335222,0.954982047,4.071033796,0.002961534921372221
SVREC_2025,2514,2,47,1980.634338,0.952958116,4.1147677565,0.004652548144326173
SVREC_2025,2514,2,59,2389.640148,0.963693362,3.9637279375,0.003399191420798308
SVREC_2025,2514,2,60,1523.999995,0.943275856,4.171523721,0.003916815889386479
SVREC_2025,2514,2,20,2362.030824,0.95076738,4.307515831,0.0035217217436106438
SVREC_2025,2514,2,2,2871.766099,0.933050199,4.222763567,0.00396647191123078
SVREC_2025,2514,2,10,2655.763972,0.956857742,4.129979892,0.003327517018246541
SVREC_2025,2514,2,52,2417.835222,0.947706104,4.347538187,0.0033468482112519516
SVREC_2025,2514,2,28,2439.282816,0.938560519,4.27122287,0.003299277225109556
SVREC_2025,2514,2,49,1922.710654,0.905471911,3.796319075,0.005207572398077712
LODS_2025,25111,1,1,2712.503209,0.969945943,4.1208132335,0.0044429492331118
LODS_2025,25111,1,2,2630.877728,0.904913955,3.6572417665,0.0064138540556353
LODS_2025,25111,1,3,2507.214377,0.940133344,3.77781611,0.0043774547356478
LODS_2025,25111,1,4,1929.165597,0.933273807,3.49219841,0.0038502607677096
LODS_2025,25111,1,5,2572.666881,0.94198074,4.0586939965,0.0053127228582006
LODS_2025,25111,1,6,1598.741977,0.943146407,3.9903143855,0.0157208606973034
LODS_2025,25111,1,7,1100.044929,0.941301729,3.698241991,0.0091709827007238
LODS_2025,25111,1,8,1751.404044,0.894321389,3.896009889,0.0044822056360055
LODS_2025,25111,1,9,2836.107189,0.968952939,5.2300478445,0.0071288308890844
LODS_2025,25111,1,10,1890.827985,0.903403655,3.93047731,0.0072788005446287
LODS_2025,25111,2,14,2873.01027,0.946110996,3.494658166,0.0022194156244776
LODS_2025,25111,2,5,2254.927792,0.951192968,3.627048847,0.0085408274775697
LODS_2025,25111,2,7,1622.796855,0.961539841,4.386259242,0.0091200356872349
LODS_2025,25111,2,9,2654.484917,0.954947736,3.4787027395,0.0026094311109161
LODS_2025,25111,2,3,2797.62516,0.900688642,3.709815467,0.0045336467641218
LODS_2025,25111,2,13,1323.071245,0.940606611,3.2972396195,0.01106614559743
LODS_2025,25111,1,14,2191.56611,0.954518427,3.3806790675,0.0042518235327395
LODS_2025,25111,1,13,2785.418806,0.856305757,3.2718002165,0.0133155077075354
LODS_2025,25111,1,12,2428.584724,0.962603331,3.949567357,0.0091304148443668
LODS_2025,25111,1,11,2134.146341,0.941894935,3.883568387,0.0073081768074854
LODS_2025,25111,2,4,1772.581836,0.938840478,3.0919487755,0.0054313067670395
LODS_2025,25111,2,2,2060.911425,0.833843615,2.973569541,0.0073257156262257
LODS_2025,25111,2,6,1677.467908,0.908022901,3.5208919945,0.010046673691615
LODS_2025,25111,2,8,2638.87837,0.894191665,3.671028965,0.0161310424484338
LODS_2025,25111,2,11,2035.834403,0.923973111,3.9212832495,0.0104061899717745
LODS_2025,25111,2,10,1864.188062,0.951414014,3.39955855,0.0100792975060012
LODS_2025,25111,2,1,2916.816431,0.941596003,4.493993806,0.0139971164525511
LODS_2025,25111,2,12,3189.656611,0.905336626,3.576430686,0.0090506733097496
LODS_2025,25111,3,5,3449.229782,0.836821585,3.66643382,0.035465773675661
LODS_2025,25111,3,1,1960.516688,0.946132134,3.8754769795,0.0052658359327795
LODS_2025,25111,3,14,2271.840501,0.673041731,2.464825812,0.0237148641190148
LODS_2025,25111,3,9,1551.322208,0.871590237,3.1619089215,0.0081092714022984
LODS_2025,25111,3,6,2596.150513,0.903719651,3.1907619965,0.0160403970186416
LODS_2025,25111,3,13,2056.237163,0.932977269,3.4010541245,0.0200714423080294
LODS_2025,25111,3,12,1804.313222,0.921562661,3.541356983,0.007870831243458
LODS_2025,25111,3,11,2259.040436,0.743042604,2.1226429725,0.0286584474468492
LODS_2025,25111,3,4,2716.463415,0.931231612,3.3893445445,0.005557481418357
LODS_2025,25111,3,7,3008.472401,0.923231821,2.7662039575,0.0032965586220454
LODS_2025,25111,3,8,2987.830552,0.953115656,3.8631470565,0.0145982975135532
LODS_2025,25111,3,10,3019.951861,0.947962637,3.4216304285,0.0017654700852529
LODS_2025,25111,3,2,3292.925225,0.942547568,3.4437088245,0.0047013693517439
LODS_2025,25112,1,1,2181.591784,0.892181838,3.057040196,0.0049316079993629
LODS_2025,25112,1,2,2508.231707,0.896356744,2.836751064,0.0069833994132791
LODS_2025,25112,1,3,2318.13543,0.939579696,3.9897450725,0.0042511705105797
LODS_2025,25112,1,4,634.4592426,0.92429389,3.259178825,0.0062038566822952
LODS_2025,25112,2,3,1653.120988,0.956409502,3.578410734,0.0040179426597068
LODS_2025,25112,2,4,258.9955071,0.942011679,4.960489936,0.0033499719703908
LODS_2025,25112,2,1,1494.531451,0.908540769,3.348453706,0.0055286870339202
LODS_2025,25112,2,2,1636.448973,0.922461576,3.7913092965,0.0068139943357919
LODS_2025,25112,3,4,428.1643132,0.977913811,3.938423592,0.0030127939356539
LODS_2025,25112,3,3,2054.942234,0.955983385,3.6163563515,0.0038896091816277
LODS_2025,25112,3,2,1822.087612,0.967824419,3.713733028,0.0021891574903813
LODS_2025,25112,3,1,1640.641849,0.965346028,3.8386564625,0.0068868321041303
LODS_2025,25113,1,1,2262.755135,0.939224615,3.601148161,0.0021747171016235
LODS_2025,25113,1,2,1414.473684,0.919132076,3.5281950875,0.0148975294817435
LODS_2025,25113,1,3,1660.990051,0.968401229,3.760911795,0.0011969192750126
LODS_2025,25113,2,3,1550.275995,0.968549228,3.237848697,0.0033753550072054
LODS_2025,25113,2,2,1315.781451,0.918055971,3.3027617255,0.0066695931120265
LODS_2025,25113,2,1,1287.366816,0.931975529,3.385162905,0.0025276180251211
LODS_2025,25113,3,1,1015.134788,0.944128542,3.9032563405,0.0033504946583715
LODS_2025,25113,3,2,1853.831836,0.899123279,2.84452869,0.0069822643064875
LODS_2025,25113,3,3,2012.426187,0.939590388,3.4218830615,0.0051484728856232
LODS_2025,25114,1,1,799.5073813,0.957913747,3.9775317695,0.0038092296001928
LODS_2025,25114,1,2,662.8369705,0.93355203,3.7914915495,0.0067295379435062
LODS_2025,25114,1,3,1684.587612,0.827460089,2.814078632,0.0048328461933984
LODS_2025,25114,2,3,1847.676508,0.886874588,3.0961804255,0.0089879455675998
LODS_2025,25114,2,2,830.7894737,0.909015014,3.7418712265,0.0068719996134171
LODS_2025,25114,2,1,861.6752246,0.957638916,4.7688872575,0.004671519644532
LODS_2025,25114,3,1,684.6052632,0.935780833,4.398359433,0.0036691228449631
LODS_2025,25114,3,2,766.5853659,0.923723155,3.679408403,0.0080543186728664
LODS_2025,25114,3,3,1461.787548,0.959150598,3.5566312895,0.0024529818591476
LODS_2025,25107,1,1,1035.245507,0.926814974,4.2760303885,0.0083221930377861
LODS_2025,25107,1,2,1326.286906,0.902107605,2.6214116305,0.0038498335279816
LODS_2025,25107,1,3,2390.827985,0.897159261,3.399751531,0.0036732217569743
LODS_2025,25107,1,4,2488.189987,0.91473202,3.271399939,0.0056618846640265
LODS_2025,25107,1,5,2505.21181,0.884100614,2.897109382,0.0025644223033887
LODS_2025,25107,1,6,2315.911425,0.913286612,3.5528190335,0.0081109246263741
LODS_2025,25107,1,7,2008.035944,0.914055852,3.1473156555,0.0025078234746107
LODS_2025,25107,2,4,2547.597882,0.925193743,3.506925372,0.0053259290773427
LODS_2025,25107,2,2,1584.210526,0.898609135,3.6998503385,0.0030651953257705
LODS_2025,25107,2,1,1585.044929,0.894430292,3.739260759,0.0046240947416961
LODS_2025,25107,2,5,2037.997433,0.863654514,3.595942119,0.0055045198231729
LODS_2025,25107,2,3,3938.173941,0.858569736,3.411702711,0.0042274233693689
LODS_2025,25107,3,5,2665.702824,0.853413222,3.260681689,0.0067831765536622
LODS_2025,25107,3,2,2740.994865,0.913339135,3.736782458,0.0033419912474573
LODS_2025,25107,3,1,1823.43389,0.812117298,3.2311264935,0.0026181777651619
LODS_2025,25107,3,3,2319.634146,0.838378326,3.190948416,0.0039818204440348
LODS_2025,25107,3,4,1785.54878,0.874946613,3.1141172465,0.0063413839327692
LODS_2025,25107,3,6,1467.145379,0.878134529,3.6641281965,0.0086664031251656
LODS_2025,25107,3,7,1599.695122,0.912175447,4.2925783705,0.0251548886294013
LODS_2025,25107,2,7,1675.269576,0.90410824,3.2972001995,0.0028886614978367
LODS_2025,25107,2,6,2312.83697,0.902723456,4.207183488,0.0028160262766019
LODS_2025,25110,1,1,1782.989409,0.911347218,3.6275938035,0.0067839867065759
LODS_2025,25110,1,2,1480.022465,0.874466329,3.484169406,0.0121936816152402
LODS_2025,25110,1,3,1611.01733,0.802109745,3.316340846,0.0060870461972611
LODS_2025,25110,1,4,1064.634146,0.871585745,3.7410645425,0.0078927496219793
LODS_2025,25110,1,5,1594.544288,0.840221967,3.5569696925,0.0056715302790699
LODS_2025,25110,1,6,875.555199,0.82259164,3.7046223735,0.0225200499661459
LODS_2025,25110,1,7,1489.141528,0.914086141,4.1092338195,0.0111099329357765
LODS_2025,25110,1,8,1340.468549,0.913201545,3.90626816,0.0052449228273487
LODS_2025,25110,1,9,1535.141207,0.894023657,3.563868035,0.0125939917865849
LODS_2025,25110,1,10,1065.827985,0.846436259,3.0918024805,0.0066759615542235
LODS_2025,25110,1,11,854.7769576,0.858264383,3.4659579745,0.0034771294591733
LODS_2025,25110,1,12,1500.42362,0.849898944,3.7839679025,0.0021329273411415
LODS_2025,25110,2,3,1017.817715,0.932761652,3.4464319145,0.0083813989871793
LODS_2025,25110,2,15,894.4239409,0.880884772,3.689519916,0.0047201440954402
LODS_2025,25110,2,7,1357.461489,0.873161281,4.011442226,0.0048260750243889
LODS_2025,25110,2,14,1325.861682,0.884825582,4.508835447,0.0175844040960984
LODS_2025,25110,2,9,2104.139923,0.8137677,3.244875968,0.0049259185699144
LODS_2025,25110,2,8,1424.210526,0.886697173,3.4338313655,0.0106791964033044
LODS_2025,25110,2,11,1069.698331,0.876112227,4.146431187,0.0102655368162472
LODS_2025,25110,2,10,402.0394737,0.914039326,3.50983717,0.0053727740052161
LODS_2025,25110,1,15,837.1774711,0.754814939,2.788874475,0.0146313686235841
LODS_2025,25110,1,14,231.2130937,0.777585909,2.9707698995,0.0098865627559062
LODS_2025,25110,1,13,646.2564185,0.873817525,4.289122045,0.0066643232492092
LODS_2025,25110,2,2,1158.129012,0.907472075,4.125670207,0.0131074996550734
LODS_2025,25110,2,5,769.258665,0.897447857,3.8809738225,0.0080169490147931
LODS_2025,25110,2,6,712.8690629,0.871738143,3.7616477585,0.0130947238020928
LODS_2025,25110,2,13,1186.198652,0.861248311,3.5430939565,0.0057598242910433
LODS_2025,25110,2,12,1316.933569,0.832723358,3.376449458,0.0032436258992558
LODS_2025,25110,2,4,695.9403081,0.898821313,3.5017027795,0.0048438461753192
LODS_2025,25110,3,4,641.5099487,0.86560863,3.915887354,0.0053578953615238
LODS_2025,25110,3,13,394.6726573,0.92525354,3.937201522,0.0074235689037626
LODS_2025,25110,3,8,690.6980103,0.945089643,4.1825123325,0.0040062831780579
LODS_2025,25110,3,5,1385.982028,0.78155874,2.8135033795,0.0153387103318694
LODS_2025,25110,3,1,557.2721438,0.720099101,3.0395433045,0.0393739558822082
LODS_2025,25110,3,10,1164.974326,0.844008277,3.4811497525,0.0088936645255958
LODS_2025,25110,3,7,223.7243261,0.872042676,3.4864827975,0.0024571099772122
LODS_2025,25110,3,11,429.8459564,0.864153381,3.2434830435,0.0016632691161558
LODS_2025,25110,3,9,1469.608472,0.928637206,3.009482423,0.008373601950561
LODS_2025,25110,3,6,429.8138639,0.849085712,3.1793412855,0.0088224851782709
LODS_2025,25110,3,14,260.4637356,0.933503163,4.352392,0.0053261486519496
LODS_2025,25110,3,2,459.5555199,0.880053102,3.551746902,0.0095983337405712
